위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급,위험도(100점)
36.79954066,127.1150319,LED,77,4,6,0,350.83045349680845,1,259.76097070938613,5,50.71
36.82030747,127.1275825,LED,29,0,0,0,344.56833456193823,0,504.6221669823025,5,50.72
36.82041975,127.1279133,LED,28,0,0,0,318.5511184097384,0,534.9445389822931,5,50.72
36.78829215,127.1326914,CPO,96,8,0,0,648.9928409038056,4,166.52351355191954,3,50.72
36.78601593,127.1673472,LED,30,1,0,0,310.36125513640684,0,313.65622583318697,5,50.72
36.82043047,127.1583155,LED,92,10,5,2,182.8648732870832,2,177.68791902462874,5,50.72
36.82908447,127.1505259,나트륨,91,1,5,0,503.7480080115936,0,410.0013838958268,2,50.72
36.79990928,127.1181755,메탈,73,7,9,0,566.9693380817453,1,183.2893843551202,5,50.73
36.7864878,127.1284675,LED,90,10,4,1,232.5515841666806,3,152.2776569373815,5,50.73
36.8041689,127.1276918,LED,39,4,5,0,402.07567976438486,0,326.8105847899737,5,50.73
36.79919698,127.123043,나트륨,94,9,3,0,363.7339100749954,3,266.0141105820709,2,50.73
36.78666118,127.1221267,LED,73,3,0,0,337.5403115254104,2,136.56575633702096,5,50.73
36.82900773,127.1275297,나트륨,82,2,1,1,294.524829397082,0,300.7811000986343,2,50.74
36.8006614,127.1539019,LED,73,4,1,3,241.93061535761305,0,360.1131471271402,5,50.74
36.80408061,127.1643862,나트륨,28,2,1,0,1227.7869809128529,0,651.9944614570506,2,50.74
36.81120184,127.1108703,LED,109,5,14,1,218.87269856190844,0,591.7443737063977,5,50.74
36.8170825,127.142576,LED,49,5,0,0,394.5585334388928,2,245.37392267442084,5,50.75
36.82654804,127.1138785,나트륨,100,2,3,0,449.1379618127888,1,289.9293964800679,2,50.75
36.82553356,127.1436816,LED,77,4,2,3,169.11960246361843,0,457.6836935399752,5,50.75
36.81426017,127.1054624,CDM,156,8,10,5,163.6130382185462,0,426.2280701051469,4,50.76
36.8049545,127.1643734,나트륨,34,1,1,0,1272.6586743613952,0,687.6703405826947,2,50.76
36.78632882,127.1254451,LED,87,8,1,1,40.259924321432216,3,174.10961493514816,5,50.76
36.79564928,127.1226228,LED,61,5,1,1,273.96751969317296,1,84.20349503066981,5,50.76
36.78850857,127.1263394,LED,116,12,6,1,257.5181181289249,4,89.02210092929285,5,50.77
36.83738076,127.1380704,LED,100,3,4,0,413.4195761339926,2,161.83698485723409,5,50.77
36.79524166,127.1587034,CDM,76,6,4,0,564.5531661257094,2,280.10202785260327,4,50.77
36.78918066,127.1212792,LED,114,4,4,0,525.2246168609956,3,194.74949530685328,5,50.77
36.81533092,127.150231,메탈,102,6,1,1,299.7914107485915,3,130.84156091836914,5,50.77
36.81455177,127.1575329,나트륨,47,4,2,0,474.5736555835348,0,312.2156132185892,2,50.77
36.81093068,127.110787,LED,110,5,15,1,225.1113917431805,0,560.7525292475583,5,50.78
36.8262939,127.1445853,LED,83,2,1,3,57.89064377585535,0,573.4942419417574,5,50.78
36.78627011,127.1212298,LED,58,4,0,0,413.9025513270888,2,227.20681183237485,5,50.78
36.78783038,127.1515039,CDM,77,3,1,0,1037.630587860533,2,165.21345670280277,4,50.78
36.80170288,127.115489,CDM,87,8,8,1,288.5958780335759,1,299.2795889642634,4,50.78
36.8107713,127.1585721,LED,83,2,1,0,863.4523300339575,2,64.04790089422333,5,50.79
36.79421012,127.1222647,나트륨,75,7,2,1,239.2807518929187,1,247.18520991921264,2,50.79
36.78631813,127.1270332,LED,81,9,5,1,103.49164861882262,2,165.4837851560855,5,50.79
36.79127615,127.1624962,LED,66,4,1,0,421.09438804522506,2,211.37234573050665,5,50.79
36.78635924,127.1265011,LED,85,10,3,1,57.603066066307846,3,150.46789761906564,5,50.79
36.82494562,127.150927,LED,113,3,2,4,192.9243133835977,0,309.8274900990657,5,50.79
36.79526376,127.1229079,CDM,70,5,1,1,227.20595797212948,1,123.81720132525452,4,50.8
36.78594691,127.1327658,LED,66,3,0,0,614.21552759047,2,167.40358301373868,5,50.8
36.8328757,127.1658939,LED,17,0,1,0,1315.505639170508,0,545.0122953668149,5,50.8
36.81128252,127.1488092,메탈,131,4,3,5,70.66789688456188,0,387.4202545251737,5,50.8
36.82700975,127.1163228,나트륨,94,5,2,0,614.4052337604086,2,187.0810423402692,2,50.8
36.79001814,127.1476794,LED,79,2,2,0,910.5190714066456,2,284.2694769365592,5,50.8
36.79153316,127.1353523,LED,95,5,0,0,771.5499762610035,4,232.8851438053698,5,50.81
36.78799215,127.1518404,CDM,77,3,1,0,1016.7889761173874,2,165.91690495850708,4,50.81
36.83703384,127.1380641,LED,84,5,4,0,374.9526039289915,2,136.11712338233696,5,50.81
36.81344727,127.152846,LED,82,8,0,0,337.6364149187027,4,112.50560203846388,5,50.81
36.82506963,127.1277697,LED,50,2,2,1,191.16610400573688,0,485.898778493912,5,50.82
36.79431379,127.1222229,나트륨,75,7,2,1,244.2066663098755,1,236.85933751327408,2,50.82
36.78948679,127.1215234,LED,114,5,5,0,531.1098496754448,3,157.0865081139154,5,50.82
36.81026826,127.1582749,LED,82,1,0,0,832.5033751616894,2,115.48939535685923,5,50.82
36.83896833,127.1366662,LED,159,4,3,1,298.1443060648818,4,155.46610690276353,5,50.82
36.78650968,127.1465607,CDM,58,5,2,0,1302.6288760005089,2,248.0151791447809,4,50.82
36.81025473,127.1582903,LED,82,1,0,0,833.7988266374495,2,115.451186256486,5,50.82
36.80148827,127.1183908,LED,76,9,9,0,547.7735518610302,2,290.8063434163505,5,50.82
36.83626157,127.1143133,나트륨,77,0,3,1,273.68469124597993,0,1068.5512376217948,2,50.82
36.82108546,127.1446147,LED,73,2,0,0,593.0711561117115,2,204.66081438536148,5,50.83
36.7989886,127.1632772,LED,39,2,6,0,930.74996109776,0,633.6386241992743,5,50.83
36.78651317,127.1214655,LED,68,3,0,0,394.20604854547497,2,195.39842800899112,5,50.84
36.78532123,127.1679451,LED,23,1,0,0,403.2680026952848,0,400.3948758406517,5,50.84
36.78814525,127.1310778,LED,107,6,5,0,510.09435865908034,3,123.773169922169,5,50.84
36.81149509,127.1488772,메탈,132,4,3,5,46.52297769899411,0,365.9208978393746,5,50.84
36.82430813,127.1145646,LED,101,3,4,1,298.6769057989819,1,33.50033535274526,5,50.84
36.82624535,127.156251,LED,111,4,1,2,194.51641123405312,2,218.77172046611392,5,50.85
36.82380574,127.1122268,LED,110,3,3,2,110.6290460112515,1,216.2640584685089,5,50.85
36.80296992,127.1644314,나트륨,29,2,1,0,1167.5189245751844,0,628.3418840550039,2,50.85
36.81027197,127.1410082,CDM,57,3,6,0,460.99924071719744,0,460.7817337979519,4,50.85
36.83314622,127.1469103,나트륨,129,8,3,5,36.25842717670882,0,357.6618545286215,2,50.85
36.82727397,127.1084936,나트륨,48,0,0,0,563.8742170320925,0,656.5005175900474,2,50.85
36.80401578,127.164019,나트륨,29,2,1,0,1196.6298813360545,0,618.7003311442933,2,50.85
36.8186866,127.1424583,LED,66,3,0,0,348.46454043667313,2,251.9351915064688,5,50.85
36.80286223,127.1591393,LED,44,3,1,0,766.4062122055811,1,166.8992936197617,5,50.86
36.83427862,127.1419575,LED,93,12,6,4,240.50535268871985,1,225.67782412497027,5,50.86
36.83169905,127.1614971,LED,69,0,1,0,935.8098566600876,1,133.29048999708533,5,50.86
36.78628727,127.1263945,LED,84,10,3,1,46.62567488383044,3,158.03193543754773,5,50.87
36.82651407,127.1505125,CDM,120,2,2,1,290.5614724064266,2,293.8672064501283,4,50.87
36.81138571,127.1150888,LED,31,1,4,0,535.2413763071579,0,804.0126069484761,5,50.87
36.81052804,127.1071784,CDM,224,8,13,7,172.842053120549,0,387.240898518053,4,50.87
36.79864656,127.1629991,LED,39,2,6,0,902.2083475641396,0,636.628250079916,5,50.87
36.81445488,127.146995,LED,87,2,1,3,187.5598951758754,0,424.1197730352659,5,50.87
36.82781376,127.1433551,LED,92,4,5,3,45.572711819905486,0,631.1313618856306,5,50.87
36.8003598,127.1110157,CDM,131,3,4,2,191.8060866405569,1,119.51405444824182,4,50.88
36.78560993,127.1676992,LED,25,1,0,0,364.75575964068565,0,363.9729726076844,5,50.88
36.7963837,127.1010437,LED,81,4,0,1,176.5378003594212,2,249.3408822543896,5,50.88
36.80257792,127.1644446,나트륨,29,2,1,0,1148.450256856929,0,625.3882931423054,2,50.89
36.8006761,127.1111354,CDM,133,3,4,2,157.27992161691068,1,86.96600630023335,4,50.89
36.81280526,127.1050246,CDM,169,8,9,6,105.84701406232946,0,428.8654677089825,4,50.89
36.78860281,127.132888,CPO,86,9,0,0,678.1134104489723,5,144.85648867045555,3,50.89
36.78867431,127.1334175,CPO,95,8,0,0,724.7137911429351,5,123.8650649196784,3,50.89
36.79640387,127.1011726,메탈,80,4,0,1,187.73246233147705,2,261.03166650228974,5,50.9
36.80001285,127.124854,CDM,121,7,4,1,179.3022815595835,3,253.19347254204467,4,50.9
36.79429616,127.1218391,나트륨,73,7,2,1,277.91657466221545,1,249.39195274341296,2,50.9
36.83328012,127.1442678,LED,125,10,5,5,113.35258454125248,1,241.1382193202766,5,50.9
36.82508186,127.1165973,LED,87,5,1,0,415.1424471008047,3,116.4410660865749,5,50.91
36.79165049,127.1182749,LED,98,4,10,0,650.0459783055308,1,297.4293207393594,5,50.91
36.78630579,127.1259212,LED,85,9,2,1,10.063082094193588,3,160.9966998723308,5,50.91
36.8342886,127.1417228,LED,92,12,6,4,221.0860820558037,1,242.5080774923432,5,50.91
36.82073254,127.1547407,CDM,125,5,1,4,233.756970784346,1,264.3645137965205,4,50.91
36.83794749,127.1309582,나트륨,121,2,6,0,461.3006928734758,1,280.39689462282445,2,50.91
36.78639204,127.125308,LED,85,8,1,1,54.086539452649525,3,174.26157171334003,5,50.92
36.8228964,127.1440133,나트륨,62,4,0,0,406.3824898748292,1,226.6343964304509,2,50.92
36.7839918,127.1649286,LED,102,1,11,0,449.4319792134322,0,439.2822142785305,5,50.92
36.80113394,127.1378092,CDM,80,6,0,1,197.7840962357764,2,108.8014183887514,4,50.92
36.81668405,127.1496611,LED,92,4,5,1,297.4929692972198,1,202.08568662724045,5,50.92
36.8018931,127.1545227,LED,63,1,1,0,376.21421547209326,1,261.9936699597912,5,50.92
36.8322413,127.1619858,LED,64,0,1,0,1009.4616914816562,1,194.20578687190385,5,50.93
36.8120689,127.1453991,LED,71,1,1,2,149.691191894253,0,501.6629003264865,5,50.93
36.79378358,127.1208103,나트륨,80,6,5,0,368.9791726801178,1,276.1798940494969,2,50.94
36.82787338,127.1424809,LED,91,5,6,3,73.80126494608132,0,600.3021894167348,5,50.94
36.80576702,127.1153606,LED,81,7,7,1,171.94436003875336,1,236.956036340753,5,50.94
36.8150099,127.1084595,CDM,158,9,12,5,93.966005346158,0,500.1619705529691,4,50.94
36.80398716,127.1155316,LED,85,9,9,0,336.91096971804023,2,153.3285823908576,5,50.94
36.82611696,127.1562367,LED,110,4,1,2,188.8202486136153,2,219.8405807897332,5,50.95
36.8255846,127.1567737,LED,115,3,1,2,229.07011007336283,2,282.49396536464496,5,50.95
36.79566649,127.1643738,LED,50,0,5,0,850.2267345344513,0,615.2077242801995,5,50.95
36.80045486,127.1244121,CDM,113,9,5,1,205.58049509267727,3,190.29999718707245,4,50.96
36.81159061,127.1128506,LED,65,3,10,0,381.7830084570718,0,702.709007338477,5,50.96
36.8239546,127.1120393,LED,108,3,3,2,120.68511065092264,1,231.80915076116085,5,50.96
36.828785,127.1271887,나트륨,77,3,1,0,333.4178673283266,1,269.59393631997705,2,50.96
36.78901693,127.158923,CDM,70,1,1,0,546.7806338238439,1,266.0250687849294,4,50.96
36.81056008,127.1293314,LED,77,3,2,0,453.5121909344767,2,273.7565762201436,5,50.96
36.83245626,127.1418505,LED,104,11,11,4,254.5442625016631,0,384.6826645398958,5,50.96
36.79794646,127.1642638,LED,37,2,7,0,1011.667611118078,0,773.2186267822063,5,50.97
36.83474958,127.1527567,나트륨,88,5,5,0,586.103917085033,1,207.1618385234217,2,50.97
36.78629029,127.1277781,LED,85,8,5,1,169.44693304054795,2,201.4636246989263,5,50.97
36.7982065,127.1646147,LED,36,2,7,0,1043.2426998926674,0,781.068839086296,5,50.97
36.80030762,127.1230196,CDM,95,9,2,0,330.60269833603024,4,158.5387376556714,4,50.97
36.80453332,127.1097334,LED,126,8,6,1,109.12992608307832,3,70.99478701632898,5,50.97
36.8134765,127.1438663,나트륨,78,3,2,1,275.36476728828325,0,310.4876588760026,2,50.98
36.8212505,127.1520348,LED,104,6,3,5,253.7444348941226,0,479.38234804692894,5,50.98
36.8216099,127.124479,나트륨,99,5,3,0,359.2865422087453,2,289.1528180777706,2,50.99
36.81229631,127.1455004,LED,71,1,1,2,129.87228774943512,0,497.00505601860993,5,50.99
36.8345086,127.1485142,나트륨,125,9,5,2,239.2239010158744,2,249.5734828280828,2,50.99
36.79375008,127.1227262,나트륨,80,6,2,1,199.80620367750225,1,292.4494894990593,2,51.0
36.80162939,127.1122477,CDM,126,8,9,2,16.100579757535105,1,125.01600136189111,4,51.0
36.78975294,127.1234004,나트륨,118,9,2,0,450.2935514743461,4,68.19453101617681,2,51.0
36.80088006,127.1589307,LED,42,4,2,0,626.8714862415511,1,201.64752345536647,5,51.0
36.80445233,127.1643758,나트륨,33,1,1,0,1250.3819457775635,0,665.2612149287606,2,51.0
36.83349546,127.1273297,나트륨,70,2,3,0,435.371793834994,0,314.34500142358667,2,51.01
36.79897561,127.1628962,LED,39,2,6,0,896.9070729946201,0,606.9537112484749,5,51.01
36.83066814,127.1451092,LED,89,6,4,4,158.3149968507349,0,539.216573370251,5,51.01
36.78902299,127.1212594,LED,111,4,4,0,515.8309995040541,3,207.42886416773337,5,51.01
36.80776118,127.1302007,LED,88,4,4,1,230.090836286506,1,134.51828257595255,5,51.01
36.82564353,127.1565048,LED,116,3,1,2,205.05609849298827,2,257.82128374877965,5,51.01
36.80053744,127.135427,LED,64,3,0,0,355.7453485746731,2,254.55664439210884,5,51.01
36.81075374,127.1067108,CDM,229,8,13,7,161.99995709713588,0,359.67555629323687,4,51.02
36.80931443,127.1183805,나트륨,50,1,1,0,501.54518578499193,0,575.1429427853838,2,51.02
36.80308861,127.1548929,LED,81,4,0,0,446.155947327569,3,231.6987114110911,5,51.02
36.82773361,127.1266392,LED,63,1,1,0,348.49597841357183,1,250.77927757437504,5,51.02
36.80039364,127.1350962,LED,63,3,0,0,324.64090606347423,2,282.245654654007,5,51.03
36.82573534,127.1109182,나트륨,86,0,3,0,322.659481060748,0,382.8246192430562,2,51.03
36.79673818,127.0973887,메탈,59,7,0,1,210.21030998752715,2,113.47469305823518,5,51.04
36.8253809,127.1171853,LED,88,5,1,0,439.70579447040376,3,54.76587535674124,5,51.04
36.82294,127.1438222,나트륨,61,4,0,0,407.22530296094703,1,219.7027439868092,2,51.04
36.79814023,127.164239,LED,37,2,7,0,1009.6358523477228,0,758.3362270221353,5,51.04
36.8329199,127.1468838,나트륨,126,8,3,5,37.0116496859148,0,377.8789775656455,2,51.04
36.8000786,127.1244479,CDM,119,8,5,1,210.80397232663225,3,225.11248008563345,4,51.05
36.8215485,127.1521212,LED,101,3,2,4,286.60147156258114,0,468.32712644512793,5,51.05
36.81120857,127.111861,LED,83,4,13,0,302.485471465331,0,624.2727609958746,5,51.05
36.83303287,127.1474874,나트륨,134,7,3,5,86.76690479596034,0,373.5234035377548,2,51.05
36.7988972,127.1356202,나트륨,76,5,0,0,388.5678560305198,2,277.4532500371315,2,51.05
36.81508708,127.153009,LED,78,9,1,0,380.5776089795897,4,101.57328310708614,5,51.05
36.80339619,127.159104,LED,55,3,3,0,795.6657352411512,1,196.5835391367543,5,51.06
36.82563325,127.1140537,나트륨,103,2,3,0,368.6295918037538,1,187.59157932840705,2,51.06
36.8057268,127.1153244,LED,80,7,7,1,172.0862628520985,1,231.44350431763075,5,51.06
36.78647665,127.121936,LED,68,3,0,0,352.11528060555463,2,162.35581173438055,5,51.06
36.79765585,127.164266,LED,37,2,7,0,1012.4593835032048,0,749.7354908233591,5,51.07
36.82871497,127.1274339,나트륨,75,3,1,0,319.81187896614824,1,291.58035491506564,2,51.07
36.797711,127.1646424,LED,35,2,7,0,1045.7686192371004,0,777.353337924163,5,51.08
36.82879603,127.150587,나트륨,89,1,5,0,476.11828536875134,0,384.1325877535224,2,51.08
36.78733751,127.1528838,LED,85,3,1,0,1076.3302290070424,3,246.7455022048937,5,51.08
36.80118964,127.119651,CDM,72,8,6,0,631.4316114053775,2,219.94943271754147,4,51.08
36.82601895,127.1010771,나트륨,37,2,0,0,981.5233582809706,0,321.6691811421449,2,51.08
36.79075342,127.1487816,LED,80,2,2,0,791.7969051681416,2,245.0186560754451,5,51.08
36.79863812,127.1642233,LED,38,2,7,0,1010.8003855414502,0,725.2319924744979,5,51.09
36.82561136,127.1172632,LED,87,5,1,0,464.6701531761941,3,35.87723038714719,5,51.09
36.82639822,127.1564895,LED,107,4,1,2,220.4868043299406,2,238.40790365192,5,51.09
36.80441904,127.1640087,나트륨,34,1,1,0,1221.6456619738212,0,633.5832583667267,2,51.09
36.78599701,127.1322897,LED,65,3,0,0,571.6023145009285,2,138.94327518821748,5,51.09
36.80102831,127.1592588,LED,40,4,2,0,660.4011115844554,1,211.16254959779667,5,51.09
36.8330668,127.1485302,나트륨,150,6,7,4,179.46829330604965,0,368.69259164596207,2,51.09
36.83180997,127.1472048,LED,129,4,4,5,153.18666407869006,0,492.4554824337179,5,51.09
36.8348409,127.1483536,나트륨,118,9,4,2,255.9603243556727,2,211.1875557831176,2,51.09
36.80200783,127.1098671,CDM,188,3,9,3,169.5396081464166,1,109.87515628410308,4,51.1
36.79410221,127.1583565,LED,60,6,3,0,596.4486042909126,2,153.62465450812624,5,51.1
36.8116322,127.1608778,LED,58,1,1,0,835.6052751850584,1,163.1635755600146,5,51.1
36.81587062,127.1502521,메탈,101,5,3,0,337.0864498230529,3,121.3082474006832,5,51.11
36.811743,127.1605726,LED,59,1,1,0,815.9875816911967,1,146.80952891656275,5,51.11
36.81790782,127.1170656,LED,46,3,6,0,396.5171086323308,0,437.0500794346663,5,51.11
36.79873178,127.1344826,나트륨,67,2,0,1,294.5050177197786,0,374.9735747081936,2,51.11
36.83103753,127.1451603,LED,98,6,5,4,117.02628391464609,0,499.7346867922069,5,51.11
36.82701661,127.1090817,나트륨,49,0,0,0,513.5848941363165,0,597.079694596605,2,51.11
36.83280766,127.1418791,LED,98,10,9,4,239.50323068771263,0,350.1269535232008,5,51.12
36.81234914,127.1489265,메탈,126,3,1,5,48.575363230301846,0,300.48693410656944,5,51.12
36.79871194,127.164596,LED,36,2,7,0,1044.5151069643189,0,748.7843306734603,5,51.12
36.790476,127.1635556,LED,56,5,1,1,298.2172014238881,1,100.7709525636712,5,51.12
36.82243394,127.1543098,CDM,134,2,2,3,271.00654134155286,1,280.3533664110611,4,51.13
36.80346227,127.1551205,LED,81,4,0,0,455.56524469943895,3,203.8672980371933,5,51.13
36.80548297,127.1058911,CDM,168,7,10,2,154.95700098977497,2,61.86908282192223,4,51.13
36.8095431,127.1647425,나트륨,40,1,1,0,1188.9940188929245,0,512.6296775098413,2,51.13
36.79846465,127.1642285,LED,37,2,7,0,1010.0261790136012,0,736.442350591022,5,51.14
36.82776882,127.1274211,나트륨,71,1,2,0,375.3934929726142,0,312.299603072939,2,51.15
36.8128303,127.1415025,CDM,44,6,3,0,474.49992732805663,1,193.20981482406788,4,51.15
36.80885732,127.1204193,나트륨,49,1,1,0,636.5679227453571,0,518.1825277378557,2,51.15
36.78830922,127.1273754,LED,102,10,6,1,267.66165134121826,3,111.71570591419218,5,51.15
36.79509285,127.0983586,메탈,69,6,0,1,102.80848817278168,2,102.28535724945122,5,51.15
36.82324881,127.1530617,LED,128,3,2,5,161.59152543348603,0,367.9059854316592,5,51.15
36.81248276,127.1151493,LED,30,1,5,0,587.9582298770321,0,900.0834999914129,5,51.15
36.79225583,127.1166596,LED,87,2,6,0,763.5065359609396,1,172.0071747883214,5,51.15
36.79495538,127.0984256,메탈,68,6,0,1,107.9776290299715,2,118.03660753453975,5,51.16
36.81883755,127.1037494,CDM,92,8,1,0,611.8128484950074,4,105.9874280430111,4,51.16
36.84310841,127.1112067,나트륨,44,0,0,0,1065.10610063153,0,493.69986043539535,2,51.16
36.78607167,127.1257584,LED,81,9,2,1,19.82367900548089,3,189.9650358918375,5,51.16
36.82662236,127.1162326,나트륨,92,5,2,0,577.4698051506376,2,162.20809480088138,2,51.17
36.81917646,127.1577245,LED,86,10,6,3,51.24857356695757,1,297.6153786281717,5,51.17
36.81849788,127.1172346,LED,48,3,6,0,329.5698203419672,0,406.46993986740665,5,51.17
36.83026438,127.1399016,LED,102,9,11,3,189.5775812122673,0,332.59553080895347,5,51.17
36.82775784,127.1161502,나트륨,103,3,2,0,669.3242427450917,2,264.4374757636463,2,51.17
36.78560247,127.146024,CDM,52,5,2,0,1414.255644846876,2,257.531561454703,4,51.17
36.8016219,127.1544024,LED,60,1,1,0,346.7095886898098,1,278.47042074577973,5,51.18
36.80329346,127.1550109,LED,80,4,0,0,450.1665126554356,3,215.38390805818108,5,51.18
36.82519505,127.1441741,CDM,83,4,2,3,170.186960395816,0,456.6437195144361,4,51.18
36.81203908,127.1150282,LED,32,1,5,0,574.0083391601277,0,854.9201575493798,5,51.19
36.83251609,127.1620228,LED,60,0,1,0,1034.109144313952,1,212.20775737527603,5,51.19
36.80046776,127.1589635,LED,46,4,3,0,607.0664713737356,1,239.62740007551028,5,51.19
36.82462283,127.1129342,LED,107,3,3,2,220.34625945571705,1,166.47841392922143,5,51.19
36.79162925,127.1320389,CDM,74,6,3,0,543.8537809885493,2,78.61703712332081,4,51.2
36.78495127,127.1683028,LED,16,1,0,0,455.1938509519511,0,448.79207527012426,5,51.2
36.81050729,127.114925,LED,33,1,4,0,436.7549310342688,0,725.0686921259879,5,51.2
36.803441,127.1554919,LED,79,4,0,0,488.4660078484992,3,218.3857398433946,5,51.2
36.80013981,127.1240838,CDM,118,8,5,1,240.29639821698493,3,202.1343814148356,4,51.2
36.81196961,127.1455334,LED,75,1,2,2,146.11982018195016,0,517.6152734524989,5,51.2
36.80128965,127.1592425,LED,32,4,1,0,674.6159331439488,1,192.69287238421668,5,51.2
36.81101751,127.1089716,LED,187,8,21,6,106.35463964651804,0,544.7103594290771,5,51.21
36.81234338,127.1580383,LED,85,1,1,0,717.8540788542566,2,165.547518022611,5,51.21
36.78629602,127.1328308,CPO,75,4,0,0,619.2921676508183,2,144.38762712266575,3,51.21
36.81042553,127.1585947,LED,79,1,0,0,861.9624863120966,2,82.68000530654626,5,51.21
36.82704482,127.1564488,LED,105,4,1,2,253.88507559725144,2,242.14193490842047,5,51.21
36.798688,127.1639909,LED,38,2,7,0,990.5972795792328,0,704.9517052423142,5,51.22
36.82422034,127.1121321,LED,105,3,3,2,151.36012172591143,1,224.6382211825325,5,51.22
36.81415229,127.1529203,LED,86,7,0,0,369.0573772718233,4,112.21529691373216,5,51.22
36.81214272,127.1581611,LED,85,1,1,0,740.2249219996905,2,154.33639236184237,5,51.22
36.81235059,127.1574579,LED,86,1,1,0,712.3685743691179,2,144.70369527399592,5,51.22
36.79413667,127.1257268,나트륨,89,4,2,2,70.818862437908,0,355.1677128571134,2,51.23
36.7957729,127.0978241,메탈,61,7,0,1,132.3833620894626,2,48.62901111838972,5,51.23
36.79273782,127.1594489,LED,70,7,2,0,715.9830485010016,3,82.66665005617719,5,51.23
36.81152,127.1605581,LED,58,1,1,0,839.5147903893924,1,132.19096026112098,5,51.23
36.80450498,127.1158573,LED,67,8,6,0,303.41056186562844,2,189.58644006391083,5,51.23
36.8144628,127.1467185,LED,82,2,1,3,188.1515650482977,0,448.596709923972,5,51.23
36.80144321,127.1271254,LED,87,8,5,1,96.73394304150564,2,129.53046292518533,5,51.23
36.82603709,127.1134322,나트륨,98,2,3,0,380.9229743319806,1,249.4852056335686,2,51.23
36.79325212,127.1271062,나트륨,101,5,5,2,211.2188238879222,0,340.41162231177043,2,51.24
36.8031334,127.155316,LED,79,4,0,0,480.9450954878081,3,213.0480179599093,5,51.24
36.81895319,127.1038961,CDM,91,8,1,0,596.8359342173878,4,113.91938972267953,4,51.24
36.8170268,127.1423524,LED,45,5,0,0,379.3018853832027,2,226.60903429169747,5,51.25
36.81868286,127.141825,LED,58,3,0,1,292.1252739244304,1,241.18750968092945,5,51.25
36.81223637,127.1050991,CDM,200,6,11,6,124.06028916896922,0,374.619685212564,4,51.25
36.80124505,127.1589063,LED,33,4,1,0,646.9660756502926,1,171.62578324962445,5,51.25
36.81235419,127.1571677,LED,86,1,1,0,707.1595613832009,2,140.38648289074638,5,51.25
36.81433474,127.1529459,LED,85,7,0,0,379.933386402903,4,121.31204244983232,5,51.25
36.78629386,127.1462018,CDM,52,5,2,0,1338.1029123776725,2,264.24728924587646,4,51.26
36.8197096,127.1432305,나트륨,77,5,0,0,436.0381403511244,2,192.71690538827343,2,51.26
36.79818946,127.1472917,LED,80,1,2,3,152.76499006363863,0,835.4641985507749,5,51.26
36.8100776,127.158602,LED,77,1,0,0,860.8235670395931,2,112.86215909703392,5,51.26
36.82011081,127.1581383,LED,88,10,6,3,146.03381576804478,1,203.85318394807845,5,51.26
36.79866843,127.163481,LED,40,2,7,0,945.1700638147792,0,669.1231575939414,5,51.27
36.80112991,127.1374058,CDM,75,6,0,1,226.23192088784245,2,126.1544672723716,4,51.27
36.78599763,127.1275928,LED,85,5,2,1,154.80881520116174,2,219.18738158301232,5,51.27
36.78605551,127.1261337,LED,80,9,2,1,29.429958265444377,3,184.9879388350133,5,51.27
36.79355726,127.128258,LED,87,5,5,3,193.19356007371755,0,411.5677268821384,5,51.27
36.81235779,127.1568776,LED,86,1,1,0,689.8388643228687,2,140.7569612596012,5,51.27
36.80993482,127.1582967,LED,76,1,0,0,833.4133542323831,2,141.3091214297718,5,51.27
36.83920703,127.1155061,나트륨,59,0,3,0,529.8666894258312,0,817.5268169661804,2,51.27
36.81248749,127.1051779,CDM,190,7,11,6,103.08591759259116,0,402.6333714005881,4,51.27
36.8115677,127.1451255,LED,75,1,5,1,202.6077299548637,0,513.1825890857574,5,51.27
36.81182717,127.1649183,CDM,46,0,2,0,987.0545533378246,0,328.24407611001305,4,51.28
36.79374002,127.1279894,LED,87,5,5,3,171.21584023824133,0,418.9669949235878,5,51.28
36.79457459,127.1227275,나트륨,65,7,1,1,206.3009488829616,1,200.9140357138984,2,51.29
36.78636869,127.1260866,LED,89,9,3,1,24.7419883035166,3,151.0857923252109,5,51.29
36.81236139,127.1565874,LED,86,1,1,0,664.0381735463147,2,145.77937604156256,5,51.29
36.7887393,127.1134865,LED,57,3,0,0,1120.6494472044424,2,65.98951755530676,5,51.29
36.81229368,127.1581446,LED,84,1,1,0,723.4226778661507,2,166.45902474593004,5,51.29
36.82924911,127.152146,나트륨,72,3,5,0,441.1142604474661,0,339.6160047177573,2,51.29
36.82661773,127.1163615,나트륨,91,5,2,0,585.1706848584449,2,153.11851006257172,2,51.29
36.81825951,127.1168083,LED,44,3,6,0,361.7838336097362,0,448.8531121866237,5,51.3
36.78623943,127.146493,CDM,53,5,2,0,1332.3982641239234,2,238.26154607058805,4,51.3
36.80999338,127.158308,LED,76,1,0,0,834.4805608152997,2,135.5533892353662,5,51.3
36.80861874,127.1202173,나트륨,49,1,1,0,610.1146762393951,0,495.7036758545148,2,51.3
36.81367977,127.1626836,LED,78,4,3,0,702.7117863988452,2,43.47687426855522,5,51.32
36.79969277,127.1184273,메탈,69,6,8,0,596.8104757506486,1,153.55155816472956,5,51.32
