관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m)
천안시 서북구,건설과,1248,36.81908058,127.1109926,,서북구 백석동 666-1,LED,2024-07-23,1,88.36044117632174
천안시 서북구,건설과,1249,36.81873375,127.1108913,,서북구 백석동 666-1,LED,2024-07-23,1,120.89796216827989
천안시 서북구,건설과,1250,36.81846351,127.11079,,서북구 백석동 666-1,LED,2024-07-23,1,148.31294529029373
천안시 서북구,건설과,1251,36.81818876,127.1106943,,서북구 백석동 666-1,LED,2024-07-23,1,177.58943066712396
천안시 서북구,건설과,1252,36.81788245,127.110621,,서북구 백석동 666-1,LED,2024-07-23,2,211.1660504242336
천안시 서북구,건설과,,36.8270685,127.1228634,,서북구 백석동 1181,CDM,2024-07-23,0,363.4806933942167
천안시 서북구,건설과,,36.8271352,127.1215297,,서북구 백석동 1181,CDM,2024-07-23,0,457.770250406049
천안시 서북구,건설과,,36.82678854,127.1212713,,서북구 백석동 1181,CDM,2024-07-23,0,455.66113411090794
천안시 서북구,건설과,,36.826788,127.1217911,,서북구 백석동 1181,CDM,2024-07-23,0,416.51600556211383
천안시 서북구,건설과,,36.82678747,127.1223109,,서북구 백석동 1181,CDM,2024-07-23,0,378.9798252455817
천안시 서북구,건설과,,36.82678693,127.1228308,,서북구 백석동 1181,CDM,2024-07-23,0,343.5722724038235
천안시 서북구,건설과,,36.8267864,127.1233506,,서북구 백석동 1181,CDM,2024-07-23,0,311.0386525093398
천안시 서북구,건설과,,36.82745535,127.1234666,,서북구 백석동 1181,CDM,2024-07-23,0,364.26458225526414
천안시 서북구,건설과,,36.82716748,127.1222733,,서북구 백석동 1181,CDM,2024-07-23,0,408.7482621084648
천안시 서북구,건설과,,36.82718362,127.1226451,,서북구 백석동 1181,CDM,2024-07-23,0,386.1748263779579
천안시 서북구,건설과,,36.82716248,127.1234745,,서북구 백석동 1181,CDM,2024-07-23,0,336.886560709546
천안시 서북구,건설과,,36.827287,127.1228806,,서북구 백석동 1181,CDM,2024-07-23,0,380.47588644526337
천안시 서북구,건설과,,36.82687636,127.1234937,,서북구 백석동 1181,CDM,2024-07-23,0,310.4682390016389
천안시 서북구,건설과,,36.826877,127.1228743,,서북구 백석동 1181,CDM,2024-07-23,0,347.6410511276641
천안시 서북구,건설과,,36.82715134,127.1219015,,서북구 백석동 1181,CDM,2024-07-23,0,432.6846540581194
천안시 서북구,건설과,,36.82749651,127.1228809,,서북구 백석동 1181,CDM,2024-07-23,0,398.3877816029944
천안시 서북구,건설과,1254,36.82043231,127.1109273,,서북구 불당동 1882,LED,2024-07-23,3,81.06685420809659
천안시 서북구,건설과,1255,36.82089174,127.1110625,,서북구 불당동 1882,LED,2024-07-23,3,132.70214176696263
천안시 서북구,건설과,1256,36.82137822,127.1111977,,서북구 불당동 1882,LED,2024-07-23,3,111.55772728822923
천안시 서북구,건설과,1257,36.82177458,127.1113328,,서북구 불당동 1882,LED,2024-07-23,3,69.81979304400846
천안시 서북구,건설과,1258,36.82217997,127.1114511,,서북구 불당동 1882,LED,2024-07-23,3,36.65436728473965
천안시 서북구,건설과,1259,36.82251328,127.111558,,서북구 불당동 1882,LED,2024-07-23,2,41.42654773942046
천안시 서북구,건설과,1260,36.81984677,127.1107247,,서북구 불당동 1882,LED,2024-07-23,2,19.599242295521897
천안시 서북구,건설과,1261,36.81940084,127.1106008,,서북구 불당동 1882,LED,2024-07-23,1,42.73536175354013
천안시 서북구,건설과,1262,36.81900895,127.1104994,,서북구 불당동 1882,LED,2024-07-23,1,85.7389309286906
천안시 서북구,건설과,1263,36.81865763,127.1103756,,서북구 불당동 1882,LED,2024-07-23,1,125.45193772201361
천안시 서북구,건설과,1264,36.81828829,127.1102574,,서북구 불당동 1882,LED,2024-07-23,1,167.50292964297455
천안시 서북구,건설과,1265,36.81789642,127.1101391,,서북구 불당동 1882,LED,2024-07-23,2,212.1664678595612
천안시 서북구,건설과,1533,36.82273411,127.1114911,,서북구 불당동 1882,LED,2024-07-23,2,26.723048693422463
천안시 서북구,건설과,1534,36.82277957,127.1110652,,서북구 불당동 1882,LED,2024-07-23,2,44.762908350119034
천안시 서북구,건설과,1535,36.82281151,127.1106337,,서북구 불당동 1882,LED,2024-07-23,2,64.85468400907536
천안시 서북구,건설과,1536,36.82287505,127.1101295,,서북구 불당동 1882,LED,2024-07-23,2,104.22140522941567
천안시 서북구,건설과,1268,36.8167372,127.1102326,,서북구 불당동 667-11,LED,2024-07-23,1,162.30710274612667
천안시 서북구,건설과,1269,36.81706717,127.1103845,,서북구 불당동 667-11,LED,2024-07-23,1,201.05895263394004
천안시 서북구,건설과,1270,36.817405,127.1104691,,서북구 불당동 667-11,LED,2024-07-23,2,238.15295483544244
천안시 서북구,건설과,1271,36.81771578,127.1105816,,서북구 불당동 667-11,LED,2024-07-23,2,229.57462184391338
천안시 서북구,건설과,1272,36.8148765,127.1096601,,서북구 불당동 667-11,LED,2024-07-23,4,70.14933008843258
천안시 서북구,건설과,1273,36.8144884,127.1095861,,서북구 불당동 667-11,LED,2024-07-23,6,109.7669783778001
천안시 서북구,건설과,1274,36.8141723,127.1094889,,서북구 불당동 667-11,LED,2024-07-23,7,143.46148686619404
천안시 서북구,건설과,1275,36.8137478,127.1093593,,서북구 불당동 667-11,LED,2024-07-23,8,137.84300442970329
천안시 서북구,건설과,1276,36.8132961,127.1092189,,서북구 불당동 667-11,LED,2024-07-23,8,104.67234730850208
천안시 서북구,건설과,1277,36.8128355,127.1090785,,서북구 불당동 667-11,LED,2024-07-23,8,91.18150278128891
천안시 서북구,건설과,1842,36.8164119,127.1101243,,서북구 불당동 667-11,LED,2024-07-23,1,126.28302119501335
천안시 서북구,건설과,1843,36.8160868,127.1100272,,서북구 불당동 667-11,LED,2024-07-23,1,92.06193262310306
천안시 서북구,건설과,1844,36.8158068,127.1099408,,서북구 불당동 667-11,LED,2024-07-23,1,65.02909038813968
천안시 서북구,건설과,1847,36.8152289,127.1097905,,서북구 불당동 667-11,LED,2024-07-23,2,46.42798653263398
천안시 서북구,건설과,1266,36.81611721,127.1096154,,서북구 불당동 1882,LED,2024-07-23,1,76.8951174957262
천안시 서북구,건설과,1267,36.81787388,127.1101447,,서북구 불당동 1882,LED,2024-07-23,2,214.56240331289456
천안시 서북구,건설과,1278,36.81584245,127.1095254,,서북구 불당동 1882,LED,2024-07-23,1,45.37827265439825
천안시 서북구,건설과,1279,36.8164145,127.1096999,,서북구 불당동 1882,LED,2024-07-23,1,110.7159635310834
천안시 서북구,건설과,1280,36.81669827,127.1097788,,서북구 불당동 1882,LED,2024-07-23,1,142.99322700537107
천안시 서북구,건설과,1281,36.81698654,127.1098745,,서북구 불당동 1882,LED,2024-07-23,1,176.159342140473
천안시 서북구,건설과,1282,36.81727932,127.1099589,,서북구 불당동 1882,LED,2024-07-23,2,209.54918530617346
천안시 서북구,건설과,1283,36.8175766,127.110049,,서북구 불당동 1882,LED,2024-07-23,2,243.5574441986952
천안시 서북구,건설과,1284,36.81513529,127.1092946,,서북구 불당동 1882,LED,2024-07-23,4,36.275317249170904
천안시 서북구,건설과,1285,36.81478846,127.1091933,,서북구 불당동 1882,LED,2024-07-23,5,75.81724416402047
천안시 서북구,건설과,1286,36.81439659,127.1090694,,서북구 불당동 1882,LED,2024-07-23,7,120.71873591866822
천안시 서북구,건설과,1287,36.81395518,127.1089231,,서북구 불당동 1882,LED,2024-07-23,8,125.9662029231116
천안시 서북구,건설과,1288,36.81354077,127.1088161,,서북구 불당동 1882,LED,2024-07-23,8,85.42760867403331
천안시 서북구,건설과,1289,36.81311736,127.1086922,,서북구 불당동 1882,LED,2024-07-23,8,54.536156486272596
천안시 서북구,건설과,2914,36.8155722,127.1094353,,서북구 불당동 1882,LED,2024-07-23,1,14.597516483978675
천안시 서북구,건설과,백석로L-061,36.82274381,127.1177931,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,145.18474324811697
천안시 서북구,건설과,백석로L-062,36.82267669,127.1173222,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,140.07061582752982
천안시 서북구,건설과,백석로L-063,36.82262981,127.116885,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,148.1909703062601
천안시 서북구,건설과,백석로L-064,36.82259187,127.1165179,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,162.3199186706677
천안시 서북구,건설과,백석로L-065,36.82256979,127.1160639,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,188.30945486516256
천안시 서북구,건설과,백석로L-066,36.82253869,127.1156127,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,217.9814376703977
천안시 서북구,건설과,백석로L-067,36.8225413,127.1152456,백석로 16,서북구 백석동 293-2,LED,2024-07-23,1,245.90667956593194
천안시 서북구,건설과,백석로L-068,36.82254402,127.1147609,백석로 16,서북구 백석동 293-2,LED,2024-07-23,2,274.91951599269896
천안시 서북구,건설과,백석로L-069,36.82260584,127.1137214,백석로 16,서북구 백석동 293-2,LED,2024-07-23,2,182.49471346430752
천안시 서북구,건설과,백석로L-070,36.82263564,127.1131918,백석로 16,서북구 백석동 293-2,LED,2024-07-23,2,135.63536935702945
천안시 서북구,건설과,백석로L-071 부점등,36.82267019,127.1123877,백석로 16,서북구 백석동 293-2,LED,2024-07-23,2,66.04337393445822
천안시 서북구,건설과,283,36.82190133,127.1265035,,서북구 백석동 191-8,LED,2024-07-23,0,319.46360039367045
천안시 서북구,건설과,284,36.82168488,127.1266825,,서북구 백석동 191-8,LED,2024-07-23,0,346.70712168098913
천안시 서북구,건설과,285,36.8214234,127.1268306,,서북구 백석동 191-8,LED,2024-07-23,0,378.24091152233774
천안시 서북구,건설과,286,36.82104471,127.1270345,,서북구 백석동 191-8,LED,2024-07-23,0,414.2617556696703
천안시 서북구,건설과,287,36.820657,127.127258,,서북구 백석동 191-8,LED,2024-07-23,0,381.7415314823884
천안시 서북구,건설과,288,36.82030747,127.1275825,,서북구 백석동 191-8,LED,2024-07-23,0,344.56833456193823
천안시 서북구,건설과,289,36.82003217,127.1280107,,서북구 백석동 191-8,LED,2024-07-23,0,302.1669752448112
천안시 서북구,건설과,290,36.81982201,127.1286184,,서북구 백석동 191-8,LED,2024-07-23,3,246.300485576676
천안시 서북구,건설과,291,36.81967269,127.1292066,,서북구 백석동 191-8,LED,2024-07-23,3,193.71695156268862
천안시 서북구,건설과,292,36.81953236,127.1298088,,서북구 백석동 191-8,LED,2024-07-23,4,138.42383017934276
천안시 서북구,건설과,293,36.81936496,127.1304446,,서북구 백석동 191-8,LED,2024-07-23,4,79.8784844989587
천안시 서북구,건설과,294,36.81924054,127.1309179,,서북구 백석동 191-8,LED,2024-07-23,4,38.41162182649817
천안시 서북구,건설과,,36.88055502,127.1509101,,직산읍 삼은리 75-3,LED,2024-07-23,0,1213.271731261136
천안시 서북구,건설과,,36.87932002,127.15041,,직산읍 삼은리 75-3,LED,2024-07-23,0,1286.2987136640982
천안시 서북구,건설과,,36.87938136,127.1508882,,직산읍 삼은리 75-3,LED,2024-07-23,0,1308.1998203013295
천안시 서북구,건설과,,36.87955244,127.1509951,,직산읍 삼은리 75-3,LED,2024-07-23,0,1300.0517526066233
천안시 서북구,건설과,,36.88005373,127.1509526,,직산읍 삼은리 75-3,LED,2024-07-23,0,1256.1687975688708
천안시 서북구,건설과,,36.87820122,127.1506531,,직산읍 삼은리 75-3,메탈,2024-07-23,0,1398.091218837449
천안시 서북구,건설과,,36.87904474,127.1498668,,직산읍 삼은리 75-3,메탈,2024-07-23,0,1281.0944963306292
천안시 서북구,건설과,,36.87883386,127.1500634,,직산읍 삼은리 75-3,메탈,2024-07-23,0,1310.3449065132727
천안시 서북구,건설과,,36.87862298,127.15026,,직산읍 삼은리 75-3,메탈,2024-07-23,0,1339.5953767106894
천안시 서북구,건설과,,36.8784121,127.1504565,,직산읍 삼은리 75-3,메탈,2024-07-23,0,1368.840635440326
천안시 서북구,건설과,,36.87938529,127.149559,,직산읍 삼은리 75-3,LED,2024-07-23,0,1234.3684192891878
천안시 서북구,건설과,,36.87925867,127.1499317,,직산읍 삼은리 75-3,LED,2024-07-23,0,1265.4806755486209
천안시 서북구,건설과,1946,36.8221935,127.126647,,직산읍 삼은리 75-3,LED,2024-07-23,1,291.494970567182
천안시 서북구,건설과,5870,36.8153732,127.1134315,,직산읍 삼은리 75-3,LED,2024-07-23,0,363.05793126828416
천안시 서북구,건설과,296,36.81994526,127.1292183,,서북구 성정동 581-6,LED,2024-07-23,3,194.30167044446938
천안시 서북구,건설과,297,36.81979591,127.1298288,,서북구 성정동 581-6,LED,2024-07-23,3,138.561297565079
천안시 서북구,건설과,298,36.81966916,127.1303778,,서북구 성정동 581-6,LED,2024-07-23,4,89.55360084761142
천안시 서북구,건설과,299,36.81952438,127.1309212,,서북구 성정동 581-6,LED,2024-07-23,4,44.01086447869204
천안시 서북구,건설과,300,36.82014883,127.1284621,,서북구 성정동 581-6,LED,2024-07-23,2,264.35464063619116
천안시 서북구,건설과,301,36.82041975,127.1279133,,서북구 성정동 581-6,LED,2024-07-23,0,318.55111840973836
천안시 서북구,건설과,302,36.8207039,127.1276336,,서북구 성정동 581-6,LED,2024-07-23,0,351.3058192371504
천안시 서북구,건설과,303,36.8210015,127.1274211,,서북구 성정동 581-6,LED,2024-07-23,0,380.4792156120182
천안시 서북구,건설과,304,36.82136665,127.1272256,,서북구 성정동 581-6,LED,2024-07-23,0,395.19569326881265
천안시 서북구,건설과,305,36.82170027,127.1270356,,서북구 성정동 581-6,LED,2024-07-23,0,354.5386532550839
천안시 서북구,건설과,1679,36.8186226,127.1337377,,서북구 성정동 1105,LED,2024-07-23,9,73.30517736482795
천안시 서북구,건설과,1680,36.8183429,127.1336848,,서북구 성정동 1105,LED,2024-07-23,9,72.28871134426564
천안시 서북구,건설과,321,36.81906419,127.1314864,,서북구 성정동 1105,LED,2024-07-23,4,30.65291250069487
천안시 서북구,건설과,322,36.81902777,127.1318282,,서북구 성정동 1105,LED,2024-07-23,4,53.86203792436906
천안시 서북구,건설과,323,36.81893712,127.1323156,,서북구 성정동 1105,LED,2024-07-23,7,68.26141011871731
천안시 서북구,건설과,324,36.81885559,127.1327021,,서북구 성정동 1105,LED,2024-07-23,9,38.32720741298517
천안시 서북구,건설과,325,36.81879204,127.1331223,,서북구 성정동 1105,LED,2024-07-23,9,31.785681362743873
천안시 서북구,건설과,326,36.81871495,127.1335649,,서북구 성정동 1105,LED,2024-07-23,9,60.16906288950929
천안시 서북구,건설과,327,36.81865147,127.1339178,,서북구 성정동 1105,LED,2024-07-23,9,89.59007554688206
천안시 서북구,건설과,328,36.81857901,127.1342539,,서북구 성정동 1105,LED,2024-07-23,10,110.88203464711616
천안시 서북구,건설과,329,36.81852455,127.1345957,,서북구 성정동 1105,LED,2024-07-23,7,79.91611253327287
천안시 서북구,건설과,330,36.81846561,127.1349206,,서북구 성정동 1105,LED,2024-07-23,7,50.48480425564883
천안시 서북구,건설과,331,36.8184157,127.1352287,,서북구 성정동 1105,LED,2024-07-23,8,23.0382553502058
천안시 서북구,건설과,,36.79963029,127.1327866,,서북구 성정동 1105,CDM,2024-07-23,10,129.04138996068392
천안시 서북구,건설과,,36.80016472,127.1343338,,서북구 성정동 1105,CDM,2024-07-23,2,255.3009595675073
천안시 서북구,건설과,,36.80026231,127.1346898,,서북구 성정동 1105,CDM,2024-07-23,1,287.42267070110773
천안시 서북구,건설과,,36.80036666,127.1350513,,서북구 성정동 1105,CDM,2024-07-23,0,320.38169443628817
천안시 서북구,건설과,,36.8004655,127.1352924,,서북구 성정동 1105,CDM,2024-07-23,0,342.8593743556734
천안시 서북구,건설과,,36.80058689,127.1355223,,서북구 성정동 1105,CDM,2024-07-23,0,364.91378536332326
천안시 서북구,건설과,,36.80070376,127.1357634,,서북구 성정동 1105,CDM,2024-07-23,0,375.68186075413064
천안시 서북구,건설과,,36.80081845,127.1359373,,서북구 성정동 1105,CDM,2024-07-23,0,356.0172434620395
천안시 서북구,건설과,,36.80092968,127.1361868,,서북구 성정동 1105,CDM,2024-07-23,0,330.5990618560559
천안시 서북구,건설과,,36.80104091,127.1364364,,서북구 성정동 1105,CDM,2024-07-23,0,305.1742448736811
천안시 서북구,건설과,,36.80003899,127.1339582,,서북구 성정동 1105,CDM,2024-07-23,2,221.93051769036538
천안시 서북구,건설과,,36.79983464,127.1333724,,서북구 성정동 1105,CDM,2024-07-23,3,172.3823723427877
천안시 서북구,건설과,,36.79942594,127.1322008,,서북구 성정동 1105,CDM,2024-07-23,10,78.55511303160448
천안시 서북구,건설과,,36.79922159,127.1316149,,서북구 성정동 1105,CDM,2024-07-23,12,42.5237860262363
천안시 서북구,건설과,,36.79947845,127.1315762,,서북구 성정동 1105,CDM,2024-07-23,10,22.78402229459031
천안시 서북구,건설과,307,36.81888608,127.133638,,서북구 성정동 1105,LED,2024-07-23,9,73.75847943552066
천안시 서북구,건설과,308,36.81898571,127.1331843,,서북구 성정동 1105,LED,2024-07-23,9,53.183278220708765
천안시 서북구,건설과,309,36.81906288,127.1326688,,서북구 성정동 1105,LED,2024-07-23,9,60.42557220555827
천안시 서북구,건설과,310,36.81913547,127.1322206,,서북구 성정동 1105,LED,2024-07-23,4,80.87873793691162
천안시 서북구,건설과,311,36.81922158,127.1317613,,서북구 성정동 1105,LED,2024-07-23,4,38.90104197245767
천안시 서북구,건설과,312,36.8191372,127.1338552,,서북구 성정동 1105,CDM,2024-07-23,9,105.41329128064278
천안시 서북구,건설과,313,36.8194531,127.1339301,,서북구 성정동 1105,CDM,2024-07-23,9,134.28004266479076
천안시 서북구,건설과,314,36.8197962,127.1340159,,서북구 성정동 1105,CDM,2024-07-23,9,168.87758572672476
천안시 서북구,건설과,315,36.81879995,127.134103,,서북구 성정동 1105,LED,2024-07-23,10,108.85585996579657
천안시 서북구,건설과,316,36.81872285,127.1345456,,서북구 성정동 1105,LED,2024-07-23,9,89.66971306294799
천안시 서북구,건설과,317,36.81863676,127.1349769,,서북구 성정동 1105,LED,2024-07-23,7,50.6177676102468
천안시 서북구,건설과,2763,36.81861094,127.1378461,,서북구 성정동 678-23,LED,2024-07-23,7,50.39042197821914
천안시 서북구,건설과,2764,36.81862394,127.1382944,,서북구 성정동 678-23,LED,2024-07-23,7,23.525213300175064
천안시 서북구,건설과,2765,36.81862341,127.1387484,,서북구 성정동 678-23,LED,2024-07-23,7,19.233758402185547
천안시 서북구,건설과,2766,36.81863637,127.1392191,,서북구 성정동 678-23,LED,2024-07-23,2,60.427080375675864
천안시 서북구,건설과,2767,36.81860708,127.1372857,,서북구 성정동 678-23,LED,2024-07-23,7,9.54970202371854
천안시 서북구,건설과,2768,36.81859869,127.1367477,,서북구 성정동 678-23,LED,2024-07-23,7,49.138986600430265
천안시 서북구,건설과,2769,36.81859035,127.1361649,,서북구 성정동 678-23,LED,2024-07-23,8,40.407838601222174
천안시 서북구,건설과,2770,36.81864948,127.1395722,,서북구 성정동 688-17,LED,2024-07-23,2,91.80390005833387
천안시 서북구,건설과,2771,36.81865783,127.1401326,,서북구 성정동 688-17,LED,2024-07-23,2,141.57023924282217
천안시 서북구,건설과,2772,36.81866169,127.1406762,,서북구 성정동 688-17,LED,2024-07-23,1,189.8798422429304
천안시 서북구,건설과,2773,36.81867447,127.1413039,,서북구 성정동 688-17,LED,2024-07-23,1,245.74882722440844
천안시 서북구,건설과,2774,36.81868286,127.141825,,서북구 성정동 688-17,LED,2024-07-23,1,292.12527392443036
천안시 서북구,건설과,2775,36.8186866,127.1424583,,서북구 성정동 688-17,LED,2024-07-23,0,348.46454043667313
천안시 서북구,건설과,1,36.8324927,127.1514177,,서북구 두정동 389-18,나트륨,2024-07-23,0,441.1757710193774
천안시 서북구,건설과,1,36.8335929,127.1515288,,서북구 두정동 389-18,나트륨,2024-07-23,0,450.08494030348925
천안시 서북구,건설과,1,36.8333045,127.151532,,서북구 두정동 389-18,나트륨,2024-07-23,0,447.3730967517035
천안시 서북구,건설과,1,36.8330253,127.1515575,,서북구 두정동 389-18,나트륨,2024-07-23,0,448.9233043934154
천안시 서북구,건설과,1,36.8327462,127.151583,,서북구 두정동 389-18,나트륨,2024-07-23,0,452.61324643529565
천안시 서북구,건설과,1,36.832467,127.1516085,,서북구 두정동 389-18,나트륨,2024-07-23,0,458.39225641817075
천안시 서북구,건설과,1,36.83250887,127.1503701,,서북구 두정동 389-18,나트륨,2024-07-23,0,348.87642225340744
천안시 서북구,건설과,1,36.83240456,127.1509136,,서북구 두정동 389-18,나트륨,2024-07-23,0,398.55308525977887
천안시 서북구,건설과,1,36.83235466,127.1511769,,서북구 두정동 389-18,나트륨,2024-07-23,0,422.61137282536407
천안시 서북구,건설과,1,36.83232733,127.1514095,,서북구 두정동 389-18,나트륨,2024-07-23,0,443.5152140760502
천안시 서북구,건설과,1,36.834844,127.1513245,,서북구 두정동 389-18,나트륨,2024-07-23,0,471.3299482563241
천안시 서북구,건설과,1,36.8342854,127.1513306,,서북구 두정동 389-18,나트륨,2024-07-23,0,449.43819837874025
천안시 서북구,건설과,1,36.8337989,127.1513584,,서북구 두정동 389-18,나트륨,2024-07-23,0,438.68902554400285
천안시 서북구,건설과,1,36.8335646,127.151361,,서북구 두정동 389-18,나트륨,2024-07-23,0,434.87183742646965
천안시 서북구,건설과,1,36.8333034,127.1513751,,서북구 두정동 389-18,나트륨,2024-07-23,0,433.42607377919444
천안시 서북구,건설과,1,36.8330332,127.1513893,,서북구 두정동 389-18,나트륨,2024-07-23,0,433.94515045151417
천안시 서북구,건설과,1,36.8327629,127.1514035,,서북구 두정동 389-18,나트륨,2024-07-23,0,436.5409257156098
천안시 서북구,건설과,1,36.83255426,127.1501068,,서북구 두정동 389-18,나트륨,2024-07-23,0,324.9184895437784
천안시 서북구,건설과,1,36.83247249,127.1506335,,서북구 두정동 389-18,나트륨,2024-07-23,0,372.6643498689517
천안시 서북구,건설과,2162,36.81925461,127.1174375,,서북구 백석동 908,LED,2024-07-23,1,244.09768768058166
천안시 서북구,건설과,2163,36.81976811,127.1175728,,서북구 백석동 908,LED,2024-07-23,1,186.4141954192068
천안시 서북구,건설과,2164,36.82032214,127.1177249,,서북구 백석동 908,LED,2024-07-23,1,124.90974525374766
천안시 서북구,건설과,2165,36.82084462,127.1178939,,서북구 백석동 908,LED,2024-07-23,1,70.22374613023682
천안시 서북구,건설과,2168,36.82177702,127.1181419,,서북구 백석동 908,LED,2024-07-23,1,57.78857103273464
천안시 서북구,건설과,2169,36.82243916,127.1183222,,서북구 백석동 908,LED,2024-07-23,1,126.0953308306732
천안시 서북구,건설과,2172,36.81849788,127.1172346,,서북구 백석동 908,LED,2024-07-23,0,329.56982034196716
천안시 서북구,건설과,2173,36.81790782,127.1170656,,서북구 백석동 908,LED,2024-07-23,0,396.5171086323308
천안시 서북구,건설과,2174,36.81741687,127.1169079,,서북구 백석동 908,LED,2024-07-23,0,452.5202500968656
천안시 서북구,건설과,2175,36.81686735,127.1167502,,서북구 백석동 908,LED,2024-07-23,0,515.0373700499462
천안시 서북구,건설과,2176,36.816498,127.1166431,,서북구 백석동 908,LED,2024-07-23,0,557.0954029572124
천안시 서북구,건설과,2178,36.821795,127.1178187,,서북구 백석동 908,LED,2024-07-23,1,42.057430670245495
천안시 서북구,건설과,2179,36.8225083,127.1180011,,서북구 백석동 908,LED,2024-07-23,1,122.58386098175582
천안시 서북구,건설과,2182,36.8212621,127.1176455,,서북구 백석동 908,LED,2024-07-23,1,20.18315903401965
천안시 서북구,건설과,2183,36.82083147,127.117524,,서북구 백석동 908,LED,2024-07-23,1,68.89802966300944
천안시 서북구,건설과,2184,36.82036301,127.1174,,서북구 백석동 908,LED,2024-07-23,1,122.10233109393197
천안시 서북구,건설과,2185,36.81981349,127.1172422,,서북구 백석동 908,LED,2024-07-23,1,184.75370319037924
천안시 서북구,건설과,2186,36.8193045,127.1171069,,서북구 백석동 908,LED,2024-07-23,1,242.6131483729609
천안시 서북구,건설과,2189,36.81874147,127.116938,,서북구 백석동 908,LED,2024-07-23,0,306.96365941947323
천안시 서북구,건설과,2190,36.81825951,127.1168083,,서북구 백석동 908,LED,2024-07-23,0,361.7838336097362
천안시 서북구,건설과,2191,36.81789015,127.1167069,,서북구 백석동 908,LED,2024-07-23,0,403.8333354601088
천안시 서북구,건설과,2192,36.8174599,127.1165346,,서북구 백석동 908,LED,2024-07-23,0,453.8401180495165
천안시 서북구,건설과,2193,36.81694426,127.1164309,,서북구 백석동 908,LED,2024-07-23,0,511.82330424039924
천안시 서북구,건설과,2194,36.81654338,127.1163126,,서북구 백석동 908,LED,2024-07-23,0,557.6182174540526
천안시 서북구,건설과,,36.80122741,127.1065863,,서북구 불당동 1430,CDM,2024-07-23,3,108.14190441313293
천안시 서북구,건설과,,36.80087072,127.1067952,,서북구 불당동 1430,CDM,2024-07-23,3,142.29028333011277
천안시 서북구,건설과,,36.80088618,127.107137,,서북구 불당동 1430,CDM,2024-07-23,3,168.10792573499097
천안시 서북구,건설과,,36.80087011,127.1074759,,서북구 불당동 1430,CDM,2024-07-23,3,196.35565174780345
천안시 서북구,건설과,,36.8004511,127.1074669,,서북구 불당동 1430,CDM,2024-07-23,3,197.55043309664833
천안시 서북구,건설과,,36.80046942,127.1071392,,서북구 불당동 1430,CDM,2024-07-23,3,173.97698989347631
천안시 서북구,건설과,,36.80038218,127.1064499,,서북구 불당동 1430,CDM,2024-07-23,3,121.2857558111122
천안시 서북구,건설과,,36.80059599,127.1066799,,서북구 불당동 1430,CDM,2024-07-23,3,152.65877015349946
천안시 서북구,건설과,,36.80081117,127.1066256,,서북구 불당동 1430,CDM,2024-07-23,3,133.69040862888113
천안시 서북구,건설과,,36.80102636,127.1065713,,서북구 불당동 1430,CDM,2024-07-23,3,116.28540845695107
천안시 서북구,건설과,,36.80034408,127.1062258,,서북구 불당동 1430,CDM,2024-07-23,3,105.48960506028922
천안시 서북구,건설과,,36.80054988,127.1061794,,서북구 불당동 1430,CDM,2024-07-23,3,122.8846905363891
천안시 서북구,건설과,,36.80075567,127.106133,,서북구 불당동 1430,CDM,2024-07-23,3,107.64717735470622
천안시 서북구,건설과,,36.80096147,127.1060866,,서북구 불당동 1430,CDM,2024-07-23,3,87.07280868483761
천안시 서북구,건설과,,36.80115522,127.1060756,,서북구 불당동 1430,CDM,2024-07-23,3,71.54887031282342
천안시 서북구,건설과,,36.80117984,127.1062549,,서북구 불당동 1430,CDM,2024-07-23,3,83.35872069067379
천안시 서북구,건설과,,36.80127498,127.1069176,,서북구 불당동 1430,CDM,2024-07-23,3,135.0390018952948
천안시 서북구,건설과,,36.80132256,127.1072489,,서북구 불당동 1430,CDM,2024-07-23,3,163.01070751491602
천안시 서북구,건설과,,36.80137013,127.1075802,,서북구 불당동 1430,CDM,2024-07-23,3,191.5872338766471
천안시 서북구,건설과,,36.80031573,127.1076908,,서북구 불당동 1430,메탈,2024-07-23,3,208.67127203112457
천안시 서북구,건설과,,36.800514,127.1076603,,서북구 불당동 1430,메탈,2024-07-23,3,215.98689209043778
천안시 서북구,건설과,,36.80068748,127.1076493,,서북구 불당동 1430,메탈,2024-07-23,3,218.7905090918176
천안시 서북구,건설과,,36.80170778,127.1078777,,서북구 불당동 1430,메탈,2024-07-23,2,217.75739859809485
천안시 서북구,건설과,,36.80134739,127.1078211,,서북구 불당동 1430,메탈,2024-07-23,3,213.18273083155842
천안시 서북구,건설과,,36.80099155,127.1077114,,서북구 불당동 1430,메탈,2024-07-23,3,211.51936344567778
천안시 서북구,건설과,부점등,36.80044045,127.106789,,서북구 불당동 1430,CDM,2024-07-23,3,147.39820821231922
