위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급
36.8044595,127.1206396,LED,43,6,0,0,656.8276973206405,3,73.94615783472635,5
36.8044263,127.1179863,LED,80,10,3,0,448.97044117283946,2,47.66767654693261,5
36.80429034,127.1187817,LED,62,8,2,0,516.8487149625925,3,38.811622465912045,5
36.80405606,127.1210057,LED,43,5,0,0,634.209109838978,3,44.9648129934924,5
36.80515186,127.1178138,LED,85,10,3,0,395.4608345720912,2,123.3416789211068,5
36.80595835,127.1178206,LED,87,6,2,0,366.49953558551306,1,208.165448531506,5
36.8065936,127.1178496,LED,78,5,2,0,360.24467707239154,1,276.76818378773635,5
36.80684514,127.1186288,LED,73,5,1,0,429.8551246788589,0,301.33961587223246,5
36.80679924,127.1194748,LED,59,4,1,0,504.9617506728388,0,310.93179075560744,5
36.80586104,127.1205043,LED,46,5,1,0,603.4222190446897,3,195.4958568717091,5
36.80146229,127.1126704,나트륨,119,8,7,2,51.10222456522133,1,160.67366335865313,2
36.80093979,127.1125128,나트륨,115,6,6,2,95.71021982660136,1,156.3230132716095,2
36.80160138,127.1132813,CDM,115,8,8,2,93.91066218095938,2,215.88306843782672,4
36.80148469,127.1128049,나트륨,118,8,7,2,59.05252290847917,2,172.71883358277358,2
36.80139239,127.1150907,CDM,89,8,7,1,256.5615045344184,0,315.15510134373994,4
36.80142878,127.1147322,CDM,95,7,8,2,224.41642455060045,0,301.1703990040368,4
36.80152055,127.1130011,나트륨,118,8,7,2,72.67193140579926,2,190.35101124072048,2
36.80147419,127.1143625,CDM,100,8,8,2,191.1225933539201,1,288.9354139591091,4
36.80166967,127.1125419,CDM,123,8,7,2,28.56229854103955,2,151.58909074489557,4
36.80164231,127.1128836,CDM,116,8,8,2,58.38591535701197,2,181.1852923633392,4
36.80151958,127.1140096,CDM,107,8,8,2,159.304166757639,2,280.05005828105936,4
36.80149767,127.1133652,나트륨,111,8,8,2,104.04105606969556,2,222.62519643817865,2
36.80145688,127.1136173,나트륨,111,8,8,2,126.8456117742968,2,244.9571990256385,2
36.80143404,127.1139422,나트륨,107,8,8,2,155.43923259077206,2,273.8646028720505,2
36.80137968,127.1142503,나트륨,101,8,8,2,183.5192212535118,1,297.8192142227708,2
36.80133881,127.1145808,나트륨,96,8,8,2,213.19487413513443,0,307.52375490209823,2
36.80130697,127.1148945,나트륨,94,7,7,2,241.2170372799506,0,318.3039450315425,2
36.80156504,127.1135894,CDM,111,8,8,2,121.60020184351744,2,242.93061256088728,4
36.80076895,127.1121204,나트륨,116,6,5,2,112.3604315036842,1,133.5558756769737,2
36.8006605,127.1124564,나트륨,116,6,6,2,125.20701461798576,1,165.30485650671525,2
36.80123708,127.1125917,나트륨,119,8,7,2,67.0719159164373,1,155.0803738239096,2
36.85583921,127.1515736,LED,22,0,1,0,2005.382385265758,0,756.6878443234533,5
36.85599271,127.1513244,LED,20,0,1,0,2005.93762414882,0,775.5503794215073,5
36.85547189,127.1525491,LED,26,0,1,0,2026.933102361507,0,714.7816154298816,5
36.85562592,127.152766,LED,27,0,1,0,2052.42869797916,0,733.0343016599184,5
36.85584413,127.1530061,LED,29,0,1,0,2084.741741029274,0,759.0329022182166,5
36.85600818,127.1533232,LED,29,0,1,0,2116.813343832533,0,762.27961987599,5
36.85543303,127.152111,LED,22,0,1,0,1998.9873996890244,0,709.6815452612254,5
36.85563608,127.1518703,LED,23,0,1,0,2003.4412121158723,0,732.7245311997826,5
36.85529087,127.1522901,LED,23,0,1,0,1996.74904403749,0,693.9378242345759,5
36.83211359,127.1494137,CDM,145,3,7,1,279.2220370191499,0,430.938169011825,4
36.83160437,127.1494884,CDM,144,4,8,0,310.98567254344766,0,483.6062331704904,4
36.83176433,127.1494747,CDM,142,4,8,0,300.9653120142761,0,466.72360958736925,4
36.83194685,127.1494386,CDM,144,3,8,1,288.804662671376,0,448.055885031251,4
36.82987552,127.1520352,나트륨,106,5,7,0,508.9761932040437,0,407.1443824355294,2
36.83017745,127.1519909,나트륨,116,5,7,0,541.6173257208814,0,439.7090512094928,2
36.83094366,127.1517795,나트륨,136,5,7,0,525.0060730014586,0,526.0222424825375,2
36.82866775,127.1522626,나트륨,64,1,5,0,378.3846187820517,2,277.5856023395309,2
36.82895169,127.1521847,나트륨,68,1,5,0,409.7281512166491,0,308.5755777245003,2
36.82924911,127.152146,나트륨,72,3,5,0,441.1142604474661,0,339.6160047177573,2
36.82956912,127.152057,나트륨,87,5,6,0,476.8387931108935,0,375.1766861064238,2
36.83074075,127.151908,나트륨,127,5,7,0,545.5906748113952,0,500.910418604777,2
36.83047036,127.1519523,나트륨,122,5,7,0,563.8800535094134,0,471.33049239670015,2
36.83098072,127.150978,나트륨,140,6,7,0,460.3525986099222,0,537.7095142264998,2
36.83112533,127.1506364,나트륨,136,4,8,0,425.9937003005394,0,521.8420619083485,2
36.8313196,127.1502221,나트륨,140,4,9,0,383.2590948710879,0,502.9904191360787,2
36.83148688,127.1497628,나트륨,142,4,8,0,338.634741779935,0,490.8859163679493,2
36.83085421,127.1512636,나트륨,137,5,7,0,489.3964402305331,0,534.5207200496008,2
36.8308584,127.1515103,나트륨,136,5,7,0,508.2569866660705,0,526.0007995035796,2
36.8031924,127.1297088,LED,58,6,7,1,266.4478260968142,2,281.37419161937987,5
36.80311606,127.1301032,LED,56,6,8,1,243.16416064256825,2,290.31703423412574,5
36.8030525,127.1305402,LED,52,6,8,1,219.70126291602563,0,306.7854411151991,5
36.80342921,127.1280139,LED,48,6,6,0,331.2267084598489,2,284.73573217621066,5
36.80288095,127.1308536,LED,47,5,5,1,217.42008903698263,0,305.0454392897071,5
36.80280836,127.1313073,LED,42,5,4,1,205.22189363604724,1,269.7215390484997,5
36.80330781,127.1277784,LED,51,6,6,0,311.5894061945424,2,274.81507533685226,5
36.80325328,127.1282097,LED,51,6,6,0,319.8601166187349,2,263.6146234386378,5
36.80275843,127.1316378,LED,41,5,4,2,200.92155502135915,1,245.0037333097766,5
36.80294908,127.1303551,LED,52,6,8,1,239.36353431125127,2,287.6039439122968,5
36.80297087,127.1310275,LED,45,5,4,1,200.6324316639173,1,287.3039949296511,5
36.80319425,127.1286354,LED,53,5,7,0,331.8132654291021,2,257.30733751122847,5
36.80312619,127.1290723,LED,61,7,7,0,318.8543637631518,2,255.9249184578916,5
36.80306716,127.1294981,LED,58,7,7,1,289.77462659368337,2,261.1917084274763,5
36.80336114,127.1284676,LED,51,6,6,0,340.7156810337149,2,275.09734470355335,5
36.80301261,127.1299406,LED,56,6,7,1,261.65216665524486,2,273.0294904521799,5
36.80329761,127.1288821,LED,56,7,8,0,325.47812816736337,2,271.33341637451383,5
36.80322504,127.1293246,LED,57,7,7,1,293.876047126307,2,272.52109398249667,5
36.8056291,127.1310712,나트륨,57,3,5,2,160.96470978191064,1,161.33586951684887,2
36.80547942,127.131973,나트륨,45,3,4,2,110.31453483975103,4,235.5240398642908,2
36.80752055,127.1318701,LED,64,3,3,1,97.99954863743147,3,215.2882853916507,5
36.8076078,127.1303742,LED,82,4,4,1,208.58127798293532,1,124.646531357257,5
36.80767141,127.1298868,LED,89,5,4,1,251.0150006296744,1,118.77719202978976,5
36.80772139,127.1295059,LED,82,5,4,1,284.51154045462874,1,125.2596668186114,5
36.80778042,127.1290858,LED,79,2,2,0,321.8162235605436,1,142.4303421552954,5
36.80742625,127.1315786,LED,68,4,3,1,107.24519468042612,1,187.4772467491186,5
36.80733092,127.1322284,LED,52,3,3,1,64.48128239054331,3,235.9308543540164,5
36.8074524,127.1323742,LED,53,3,3,1,74.54621335849217,3,252.8643161462768,5
36.80796096,127.1287891,LED,78,2,2,0,353.6505507526824,1,172.2505497033567,5
36.80790658,127.1290804,LED,80,2,2,0,327.3391839139948,1,155.5323153710213,5
36.80781568,127.1298058,LED,87,5,4,1,264.2016472052794,1,134.2019540422994,5
36.80776118,127.1302007,LED,88,4,4,1,230.090836286506,1,134.51828257595255,5
36.80769319,127.130576,LED,84,4,4,1,197.2590031092985,1,141.767838538631,5
36.80781678,127.1287944,LED,75,2,2,0,347.6090904788195,1,158.21354914206475,5
36.80749895,127.131024,LED,78,4,4,1,151.94761460991006,1,151.3887565232708,5
36.80757957,127.1314668,LED,73,4,4,1,126.1452872859923,1,188.05903729659065,5
36.8076386,127.1310466,LED,79,4,4,1,158.9595570018422,1,163.38537354258452,5
36.80922042,127.1296821,LED,88,1,2,0,367.8098523862236,1,290.2975461498709,5
36.80910517,127.1289759,LED,81,1,2,0,404.7243789768391,1,285.5758027690028,5
36.80949372,127.130058,LED,96,1,2,0,370.2582803945471,0,321.9265047336646,5
36.80974468,127.1302685,LED,96,3,3,0,383.314504302245,0,318.3535040170971,5
36.80988965,127.1305686,LED,97,3,3,0,384.680438901304,2,296.5088422549094,5
36.81002226,127.1308448,LED,87,2,4,0,388.07248949119145,4,278.0764442154925,5
36.81012789,127.1310761,LED,76,3,4,0,391.9337313424518,4,264.65173345849337,5
36.81031568,127.131358,LED,65,3,4,0,404.8597930021411,4,243.8025939130553,5
36.81048212,127.1315992,LED,62,3,4,0,418.2609993618844,4,227.53659522086508,5
36.81075459,127.1317061,LED,61,5,4,0,421.5731716075986,4,199.4951418079196,5
36.80920839,127.1293529,LED,84,1,2,0,387.3342275409641,1,290.9262367034015,5
36.80713675,127.1285076,LED,68,2,3,0,355.8869343747068,1,124.05601017129544,5
36.80746106,127.1285865,LED,74,2,2,0,354.73357371082807,1,139.3810410933691,5
36.80774935,127.1286543,LED,75,2,2,0,357.09320968642965,1,159.1300301133299,5
36.80805115,127.128722,LED,78,2,2,0,362.972714284171,1,183.9199620321814,5
36.80844303,127.1288123,LED,79,1,2,0,374.93572999309634,1,219.78053614420483,5
36.80881689,127.1289082,LED,80,1,2,0,390.0071262690784,1,256.2150163407715,5
36.80931932,127.1298854,LED,90,1,2,0,364.2282205397997,0,301.5486190243422,5
36.87281828,127.1497509,LED,29,0,0,0,1880.053890425461,1,244.4882839961408,5
36.87286988,127.149922,LED,29,0,0,0,1880.9172453347512,1,228.23198497267592,5
36.87271214,127.1499638,LED,29,0,0,0,1898.4602393441692,1,232.2203770909157,5
36.87253409,127.1500279,LED,29,0,0,0,1918.8762065607216,1,236.9888952189913,5
36.871973,127.1483585,LED,37,0,0,0,1922.9292877682608,0,396.8537098699338,5
36.87192823,127.1481285,LED,38,0,0,0,1921.1091440518376,0,417.2698388661547,5
36.87208131,127.1482101,LED,38,0,0,0,1907.2713787322152,0,403.1467294569872,5
36.87212608,127.1484401,LED,37,0,0,0,1909.226854500765,0,382.5866525625353,5
36.87217159,127.1486748,LED,35,0,0,0,1911.477571401245,0,361.6741875062488,5
36.87221786,127.1489048,LED,35,0,0,0,1913.7405482057688,0,341.161755067887,5
36.87226187,127.1491395,LED,33,0,0,0,1916.618644302877,0,320.4810836240327,5
36.87296477,127.1497091,LED,29,0,0,0,1863.6332159224285,1,242.2492423196109,5
36.87230964,127.1493695,LED,33,0,0,0,1919.1882300893865,0,300.05976436194965,5
36.87235215,127.1496042,LED,31,0,0,0,1922.6870949718657,1,279.69089101227,5
36.87240142,127.1498342,LED,31,0,0,0,1925.5619698212863,1,259.4341758649164,5
36.87261546,127.149815,LED,30,0,0,0,1903.0164452422569,1,248.91932191823483,5
36.87311689,127.1496618,LED,29,0,0,0,1846.4480307002884,1,241.46575258966567,5
36.87324873,127.1496143,LED,29,0,0,0,1831.3249839043024,1,242.3714547373341,5
36.87341549,127.1495726,LED,29,0,0,0,1812.859450451513,1,243.252669154824,5
36.87354147,127.1497103,LED,27,0,0,0,1805.0718451448492,1,229.8587996145145,5
36.8733702,127.1497548,LED,28,0,0,0,1824.0582367820407,1,227.8116088178268,5
36.87320568,127.1498161,LED,29,0,0,0,1842.9800789829164,1,225.79092505041828,5
36.87304117,127.1498593,LED,29,0,0,0,1861.2481957717152,1,226.9080391372713,5
36.88282142,127.1472073,LED,40,0,0,0,804.7091233677141,0,573.0722318005282,5
36.88117581,127.1480987,LED,50,0,0,0,997.110683383868,0,384.0807218519048,5
36.88099098,127.1481796,LED,51,0,0,0,1017.866602832828,0,363.5295659797421,5
36.8807724,127.1482325,LED,54,1,0,0,1040.2192734700182,0,339.3084168348019,5
36.88073616,127.1483839,LED,53,1,0,0,1051.4464069958312,0,335.8834122072798,5
36.88074705,127.1486895,LED,52,1,0,0,1066.9111861362474,0,339.93132113623994,5
36.8808137,127.1489743,LED,51,0,0,0,1076.857461874636,0,351.73297428070464,5
36.8808995,127.1492731,LED,47,0,0,0,1086.5405836518169,0,367.4533717847019,5
36.88097797,127.1495733,LED,46,0,0,0,1097.5552591423896,0,383.8794566564947,5
36.88101815,127.1498651,LED,44,0,0,0,1111.7704267692056,0,397.3837593900579,5
36.88103129,127.1501679,LED,41,0,0,0,1129.262130286996,0,409.8556171729056,5
36.88254867,127.147347,LED,41,0,0,0,835.913516462129,0,541.3234429125094,5
36.88103318,127.1504512,LED,39,0,0,0,1146.778570256565,0,421.7407452706773,5
36.88104632,127.1507456,LED,38,0,0,0,1164.4150142247497,0,436.34727653212747,5
36.88221958,127.1474978,LED,43,0,0,0,872.7245166749485,0,503.3682597264375,5
36.88188145,127.147671,LED,44,0,0,0,911.736466823479,0,464.3977721580436,5
36.88160871,127.1477967,LED,45,0,0,0,942.5440592628108,0,433.2719605862951,5
36.88134947,127.1479336,LED,47,0,0,0,972.8514972434205,0,403.7879976719856,5
36.88130181,127.1482195,LED,50,0,0,0,992.5586118941394,0,398.13864967406136,5
36.88139492,127.148524,LED,49,0,0,0,1001.4899512526616,0,409.85994494103227,5
36.88148803,127.1488284,LED,49,0,0,0,1011.1681076517352,0,423.2449675775569,5
36.88241384,127.1452379,LED,28,0,0,0,743.6001006338449,0,582.0537606451121,5
36.88248029,127.1454746,LED,31,0,0,0,747.2095000886223,0,579.7663256123366,5
36.88254674,127.1457114,LED,33,0,0,0,751.468819835151,0,578.327964746751,5
36.88262923,127.1459506,LED,34,0,0,0,754.9807947602881,0,579.3565901664,5
36.88269878,127.1461891,LED,36,0,0,0,760.3327510399856,0,579.9529455861089,5
36.88277508,127.146422,LED,36,0,0,0,765.4129190686587,0,582.2810411353571,5
36.88284462,127.1466605,LED,37,0,0,0,772.0087864549596,0,584.6118613859388,5
36.88290516,127.1468934,LED,38,0,0,0,779.6610680051605,0,586.912234119151,5
36.88294542,127.1471318,LED,39,0,0,0,789.8687716971821,0,587.7050186980814,5
36.88284874,127.1487834,LED,43,0,0,0,899.9091316916798,0,572.9581003375827,5
36.88287026,127.1485119,LED,44,0,0,0,880.6418815438208,0,573.4374987014894,5
36.88291329,127.1479691,LED,42,0,0,0,842.8953367836194,0,577.4608983090415,5
36.88289177,127.1482405,LED,43,0,0,0,861.6342897898477,0,574.9406542666517,5
36.8829348,127.1476977,LED,41,0,0,0,824.4449677097689,0,580.9827890300971,5
36.88295631,127.1474263,LED,40,0,0,0,806.3021590912294,0,585.4893420169005,5
36.8827131,127.1473613,LED,41,0,0,0,822.7648091242719,0,559.2980035754794,5
36.88244261,127.1474926,LED,42,0,0,0,853.2643763620342,0,528.0659518627659,5
36.88213155,127.147635,LED,43,0,0,0,888.0104879043095,0,492.3831915471435,5
36.88182498,127.1477915,LED,44,0,0,0,923.3061726476108,0,457.2947602808003,5
36.88157028,127.1479059,LED,46,0,0,0,951.864670172916,0,428.4294385660334,5
36.88132233,127.1480232,LED,48,0,0,0,980.0745948696484,0,400.4889196836039,5
36.88134461,127.1482252,LED,50,0,0,0,989.1300236632328,0,402.9063493868076,5
36.88148595,127.1486896,LED,49,0,0,0,1003.2535364060108,0,421.4039657271476,5
36.88162729,127.149154,LED,48,0,0,0,1019.099011685265,0,443.5486669715512,5
36.79629847,127.1005955,LED,95,7,0,1,137.34038164358142,2,208.42964225634205,5
36.79605748,127.1005363,LED,93,6,0,1,119.99331920634556,2,200.7552047353691,5
36.7963837,127.1010437,LED,81,4,0,1,176.5378003594212,2,249.3408822543896,5
36.79611551,127.1011779,LED,74,3,0,1,175.7814428079764,2,258.0802495176771,5
36.80691863,127.1457479,LED,148,9,3,1,211.9975277974669,1,114.48869922667473,5
36.80809477,127.1455877,LED,158,9,7,1,256.3042058228409,1,213.67535837927616,5
36.80756139,127.1433006,LED,116,9,5,1,107.79024175013708,1,188.17426949808024,5
36.80727976,127.1433309,LED,115,9,4,1,76.35861373430441,1,164.2069488081677,5
36.80708374,127.1433529,LED,110,8,3,1,54.47524396617472,1,149.10452641339643,5
36.80816316,127.1449266,LED,133,9,5,1,220.9863554986063,1,207.5318725254565,5
36.80813451,127.1444055,LED,111,8,4,1,193.09514731958896,1,205.36243040284205,5
36.80722602,127.143059,LED,120,8,5,1,76.45722223378759,1,179.60736312280943,5
36.80769237,127.1430375,LED,110,9,7,1,126.20580925388316,1,214.81157415562905,5
36.80750446,127.1456538,LED,163,9,5,1,224.5856499668176,1,157.41467722669083,5
36.80782667,127.1456096,LED,164,9,6,1,239.58896931084143,1,187.03712022678133,5
36.80741301,127.1430482,LED,121,9,5,1,96.19620919461742,1,192.9691635154362,5
36.80811066,127.1436378,LED,97,8,5,1,169.80562371583707,1,222.5962392771611,5
36.80688324,127.1433525,LED,110,8,3,1,32.302832789402544,1,137.38264934442984,5
36.80811699,127.1439908,LED,92,9,5,1,177.15370464835684,1,211.6309276649084,5
36.80700748,127.1430698,LED,119,8,4,1,54.50096988706623,1,166.09091114060223,5
36.807843,127.1432871,LED,104,9,6,1,139.10253971366066,1,213.1844551776768,5
36.80790865,127.1430239,LED,107,8,6,1,149.8442166685795,1,233.471085453104,5
36.80817612,127.1453889,LED,137,9,7,1,249.42441525387136,1,216.57811446712404,5
36.80718678,127.1456896,LED,154,10,3,1,214.0877233339754,1,130.9294332375485,5
36.843825,127.1246224,CDM,121,3,2,0,1225.4519249445427,3,89.97907234435186,4
36.84416092,127.1222041,CDM,102,4,2,0,1188.99538426964,2,222.7534965744266,4
36.84423779,127.1219379,CDM,96,4,2,0,1186.8059983827086,2,247.3091764759469,4
36.84161239,127.125,CDM,185,6,3,0,1096.1062877085055,3,86.63819879376187,4
36.84160637,127.1253742,CDM,192,6,4,0,1098.0868296895808,3,118.87385997625414,4
36.84160034,127.1257484,CDM,197,6,3,0,1073.9586829437417,3,151.57340394285754,4
36.84184359,127.1257908,CDM,190,6,3,0,1090.7619236452294,3,152.6494107537712,4
36.84225585,127.1257943,CDM,166,6,2,0,1095.3979495053404,3,159.2641528557064,4
36.84268012,127.125794,CDM,153,6,2,0,1100.489253856493,3,139.9055262985698,4
36.84310439,127.1257938,CDM,145,6,1,0,1107.5596514640497,3,133.4728999668852,4
36.84352866,127.1257936,CDM,135,5,1,0,1116.5802443533296,3,143.20527616189293,4
36.84382754,127.1243562,CDM,128,5,2,0,1248.635040645064,3,85.58626279862693,4
36.84379456,127.1257267,CDM,125,5,1,0,1128.981901834948,3,151.37691265847982,4
36.8438017,127.125361,CDM,120,4,1,0,1160.819392636189,3,125.74618451457218,4
36.84380884,127.1249952,CDM,119,3,2,0,1192.7041517500918,3,104.05484896961254,4
36.84383007,127.1240843,CDM,132,5,2,0,1238.9213068322945,3,87.71988561298589,4
36.84383937,127.1238096,CDM,132,5,2,0,1226.5904659359703,3,96.8866310669176,4
36.84385768,127.1235294,CDM,130,5,2,0,1215.2313029513202,3,111.89181634516588,4
36.84389177,127.1232463,CDM,131,5,2,0,1205.6742828549125,3,131.43082137389774,4
36.84394159,127.1229913,CDM,127,4,2,0,1199.3238369581836,3,151.9211841235528,4
36.84400718,127.122742,CDM,120,4,2,0,1195.1841901367682,3,173.79096377994304,4
36.8440818,127.122473,CDM,108,4,2,0,1191.597246525094,3,198.0148140956337,4
36.90996849,127.1284217,LED,33,0,2,0,2666.247911907372,0,519.8239674275095,5
36.90899043,127.1284734,LED,22,0,0,0,2566.4785983770234,0,413.3261620335746,5
36.90920156,127.1284597,LED,25,0,0,0,2588.053367709887,0,436.27599669677886,5
36.90941268,127.1284461,LED,29,0,0,0,2609.6566294951645,0,459.2790039510241,5
36.90962381,127.1284324,LED,30,0,1,0,2631.297397453357,0,482.3337960279733,5
36.91022589,127.1284025,LED,33,0,2,0,2692.8340107722734,0,535.9677100319914,5
36.91048329,127.1283833,LED,36,0,2,0,2719.462499026756,0,511.0400432221487,5
36.91074068,127.1283641,LED,38,0,2,0,2746.131134508531,0,486.5260793158637,5
36.91099808,127.1283449,LED,37,0,2,0,2772.840745978009,0,462.4894857821067,5
36.90814591,127.1285281,LED,11,0,0,0,2480.5349886852086,0,322.33550774179383,5
36.90835704,127.1285144,LED,12,0,0,0,2501.9673615723623,0,344.9309579580753,5
36.90856817,127.1285007,LED,12,0,0,0,2523.436700132138,0,367.6408820197388,5
36.9087793,127.1284871,LED,16,0,0,0,2544.938075981493,0,390.4427656418137,5
36.85979668,127.1391928,LED,43,1,0,0,2047.2971050284864,2,281.7682468450104,5
36.85980827,127.1389097,LED,42,1,0,0,2047.4972516088703,2,298.02781915427823,5
36.85987916,127.1418338,LED,49,1,0,0,2081.272413352734,2,208.99131614535537,5
36.85992612,127.1421227,LED,50,1,0,0,2090.719026277149,2,211.6450449686345,5
36.85978185,127.1422065,LED,50,1,0,0,2076.2333908637047,2,229.2933717809457,5
36.8598031,127.1413908,LED,50,1,0,0,2066.903799197218,2,211.7268743699284,5
36.85978781,127.1409814,LED,52,1,0,0,2060.30590551616,2,214.79342677402616,5
36.85979037,127.1407263,LED,52,1,0,0,2057.84610266926,2,218.45307514191936,5
36.85979069,127.1404516,LED,52,1,0,0,2055.2048730011466,2,225.1587867464468,5
36.85980236,127.1401068,LED,52,1,0,0,2053.544905792624,2,235.773767155771,5
36.85978288,127.1394311,LED,42,1,0,0,2046.9206143995384,2,269.5106424545445,5
36.8259091,127.1129977,LED,100,2,3,0,353.5377953206777,1,256.64984064234426,5
36.8255589,127.1128816,LED,97,1,3,0,313.36766466272525,1,232.5974526468842,5
36.82521099,127.1127333,LED,103,3,3,1,272.4952435059459,1,215.90278996285585,5
36.82485292,127.1126094,LED,107,3,3,1,231.30799716813087,1,203.62998967973212,5
36.82450836,127.1124828,LED,107,3,4,2,191.48817228444173,1,199.9640187044629,5
36.82415029,127.1123534,LED,109,3,4,2,150.24632132734277,1,204.3266577485157,5
36.82380574,127.1122268,LED,110,3,3,2,110.6290460112515,1,216.2640584685089,5
36.82345218,127.1120946,LED,112,4,3,2,70.24944634502457,1,235.2242534692322,5
36.8231031,127.1119848,LED,109,4,2,2,33.415463814365715,1,257.31401125552424,5
36.82275177,127.111875,LED,110,4,2,2,22.603648394787697,1,283.4874157663912,5
36.82240719,127.1117792,LED,110,4,3,2,55.49993597203599,0,311.219686184623,5
36.82205137,127.1116526,LED,106,4,3,3,59.589419791087096,0,344.13287147905226,5
36.82170453,127.1115624,LED,107,4,3,3,84.63336245920742,0,375.607783008192,5
36.82135771,127.1114471,LED,106,4,4,3,117.2358300555022,0,410.0041297857409,5
36.82101314,127.1113373,LED,107,4,4,3,153.143994745445,0,444.8094359962152,5
36.82065954,127.1112387,LED,103,4,2,3,116.8325243427003,0,480.4970151121561,5
36.82030595,127.1111401,LED,104,2,2,3,80.36984368433994,0,516.0835516740218,5
36.82304943,127.1115644,LED,115,4,1,2,20.555852698010256,1,294.2095497871983,5
36.82342312,127.1118536,LED,109,4,1,2,59.35392195199383,1,256.77713738645696,5
36.82450859,127.112239,LED,103,3,4,2,184.7781128254364,1,220.91340051935404,5
36.8239546,127.1120393,LED,108,3,3,2,120.68511065092264,1,231.80915076116085,5
36.82368886,127.1119464,LED,109,4,3,2,90.01254668262662,1,242.6843016403743,5
36.82422034,127.1121321,LED,105,3,3,2,151.36012172591143,1,224.6382211825325,5
36.82478694,127.1123403,LED,101,3,4,2,217.0083679666984,1,222.2438905134337,5
36.82590033,127.1127455,LED,99,1,3,0,345.9421174550185,1,269.3250824334743,5
36.82562198,127.1126442,LED,98,1,3,0,313.70719825268264,1,252.25422554659727,5
36.82534363,127.1125429,LED,96,2,3,1,281.472900630396,1,238.3420870864588,5
36.82506529,127.1124416,LED,102,3,3,1,249.2405421004036,1,228.1677681584895,5
36.82315738,127.1117607,LED,111,4,1,2,28.74313452824389,1,273.6067604349502,5
36.8794638,127.2132425,LED,49,0,0,0,6470.689514560016,0,1467.8461820334553,5
36.878626,127.2135239,LED,40,0,0,0,6510.250392876999,0,1409.4693607380398,5
36.87908524,127.2132975,LED,45,0,0,0,6482.081354969573,0,1439.9489644798496,5
36.87954069,127.21308,LED,50,0,0,0,6455.102853771557,0,1461.0541688982717,5
36.87988811,127.2128006,LED,54,0,0,0,6424.769103729619,0,1464.2450637388952,5
36.88026276,127.2124146,LED,56,0,0,0,6384.808051944968,0,1463.488286293929,5
36.8805338,127.2120172,LED,64,0,0,0,6345.617982648093,0,1456.300829548294,5
36.88075104,127.2114682,LED,72,0,0,0,6293.963350878611,0,1436.6642948100412,5
36.8812595,127.208404,LED,50,0,0,0,6016.332920114878,0,1298.45163575681,5
36.8808637,127.2085091,LED,47,0,0,0,6031.515262230956,0,1268.953924861514,5
36.88056212,127.2087419,LED,45,0,0,0,6056.726339420443,0,1255.6938101953538,5
36.88108881,127.2140658,LED,45,0,0,0,6518.224831043971,0,1635.3044700514556,5
36.88153483,127.2140783,LED,45,0,0,0,6513.370592942823,0,1667.7635494163524,5
36.88193577,127.2141018,LED,45,0,0,0,6510.410723447892,0,1698.4684589633405,5
36.88238628,127.2141255,LED,42,0,0,0,6507.209133156671,0,1733.5143833771328,5
36.88281421,127.2141772,LED,36,0,0,0,6507.108793482064,0,1769.3576200606628,5
36.88024626,127.2090159,LED,37,0,0,0,6085.947536481101,0,1244.7674739999088,5
36.87991208,127.2094524,LED,41,0,0,0,6129.923067364451,0,1243.7140068469864,5
36.87960027,127.2099788,LED,43,0,0,0,6181.557389729452,0,1252.4891395704233,5
36.87923428,127.2105722,LED,51,0,0,0,6240.165579749272,0,1264.4811273959108,5
36.8788729,127.2110984,LED,51,0,0,0,6292.955481470958,0,1275.419260714032,5
36.87847119,127.2115067,LED,45,0,0,0,6336.352679253336,0,1278.0630766996169,5
36.87811022,127.211803,LED,40,0,0,0,6369.362591329804,0,1276.8574857368465,5
36.87773112,127.2121609,LED,32,0,0,0,6408.3193494504285,0,1258.5871675656736,5
36.87759948,127.2127101,LED,31,0,0,0,6459.031950254112,0,1274.5555592369649,5
36.87754448,127.2132315,LED,29,0,0,0,6505.7400764250415,0,1297.5340859019557,5
36.87757047,127.2138148,LED,29,0,0,0,6556.208189970539,0,1332.2191968896884,5
36.88124701,127.2087101,LED,50,0,0,0,6043.505973265401,0,1313.642978669147,5
36.88120102,127.2092428,LED,52,0,0,0,6091.147883042528,0,1338.8955946846588,5
36.88111907,127.2097249,LED,54,0,0,0,6134.850595411238,0,1359.379119241751,5
36.88101447,127.2102799,LED,58,0,0,0,6185.314471661378,0,1383.4639245638964,5
36.88090536,127.2108292,LED,68,0,0,0,6235.346577431173,0,1408.2505026160163,5
36.8782216,127.2136963,LED,36,0,0,0,6532.974565232288,0,1382.4232647848933,5
36.8778994,127.2137989,LED,31,0,0,0,6548.227550662253,0,1359.750436028376,5
36.8812603,127.2085274,LED,51,0,0,0,6027.2023898839625,0,1305.0488928314844,5
36.8807659,127.208712,LED,49,0,0,0,6050.895406676928,0,1271.596107687216,5
36.88030016,127.2091058,LED,40,0,0,0,6092.9724303326575,0,1254.5521801272278,5
36.87995694,127.2095647,LED,41,0,0,0,6139.033870424057,0,1254.2371901637214,5
36.87964967,127.2100686,LED,44,0,0,0,6188.584248048283,0,1262.06502545259,5
