관리기관,관리부서,관리번호,위도,경도,소재지도로명주소,소재지지번주소,설치형태,데이터기준일자,주변 학교 수,가장 가까운 학교와의 거리,광원 등급
천안시 서북구,건설과,,36.83019967,127.1116196,,서북구 백석동 555-36,나트륨,2024-07-23,0,733.3716658321606,2
천안시 서북구,건설과,,36.83007833,127.1112944,,서북구 백석동 555-36,나트륨,2024-07-23,0,737.2998188411267,2
천안시 서북구,건설과,,36.82938264,127.1096274,,서북구 백석동 555-27,나트륨,2024-07-23,0,745.4569591819027,2
천안시 서북구,건설과,,36.82908236,127.1091211,,서북구 백석동 555-27,나트륨,2024-07-23,0,747.806589484397,2
천안시 서북구,건설과,,36.82878208,127.1086149,,서북구 백석동 555-27,나트륨,2024-07-23,0,754.3244388007911,2
천안시 서북구,건설과,,36.8284818,127.1081086,,서북구 백석동 555-27,나트륨,2024-07-23,0,723.5288831929672,2
천안시 서북구,건설과,,36.82701661,127.1090817,,서북구 백석동 555-27,나트륨,2024-07-23,0,597.079694596605,2
천안시 서북구,건설과,,36.82742545,127.1087152,,서북구 백석동 555-27,나트륨,2024-07-23,0,649.8374666722747,2
천안시 서북구,건설과,,36.82783429,127.1083487,,서북구 백석동 555-27,나트륨,2024-07-23,0,703.0893361103815,2
천안시 서북구,건설과,,36.82824312,127.1079822,,서북구 백석동 555-27,나트륨,2024-07-23,0,714.00818716825,2
천안시 서북구,건설과,,36.82991722,127.1101227,,서북구 백석동 555-27,나트륨,2024-07-23,0,769.9369006433225,2
천안시 서북구,건설과,,36.82965166,127.1098365,,서북구 백석동 555-27,나트륨,2024-07-23,0,758.9796331139023,2
천안시 서북구,건설과,,36.82942223,127.1094467,,서북구 백석동 555-27,나트륨,2024-07-23,0,758.682593609262,2
천안시 서북구,건설과,,36.82919281,127.1090568,,서북구 백석동 555-27,나트륨,2024-07-23,0,760.8336852559215,2
천안시 서북구,건설과,,36.82896338,127.1086669,,서북구 백석동 555-27,나트륨,2024-07-23,0,765.4055973394574,2
천안시 서북구,건설과,,36.82873396,127.1082771,,서북구 백석동 555-27,나트륨,2024-07-23,0,737.7942504384527,2
천안시 서북구,건설과,,36.82996664,127.1102741,,서북구 백석동 555-27,나트륨,2024-07-23,0,767.7155901413587,2
천안시 서북구,건설과,,36.82968292,127.1101336,,서북구 백석동 555-27,나트륨,2024-07-23,0,747.326002414225,2
천안시 서북구,건설과,,36.82757015,127.1105892,,서북구 백석동 555-47,LED,2024-07-23,0,535.3296729263614,5
천안시 서북구,건설과,,36.82792028,127.1111791,,서북구 백석동 555-47,LED,2024-07-23,0,532.6906595260084,5
천안시 서북구,건설과,,36.82712878,127.1095975,,서북구 백석동 555-47,LED,2024-07-23,0,567.142024008553,5
천안시 서북구,건설과,,36.82750065,127.1102295,,서북구 백석동 555-47,LED,2024-07-23,0,551.9523722087899,5
천안시 서북구,건설과,,36.82787252,127.1108615,,서북구 백석동 555-47,LED,2024-07-23,0,545.3453639798506,5
천안시 서북구,건설과,,36.82824439,127.1114935,,서북구 백석동 555-47,LED,2024-07-23,0,547.6316440892876,5
천안시 서북구,건설과,,36.82653873,127.1094005,,서북구 백석동 555-47,LED,2024-07-23,0,544.5683643305553,5
천안시 서북구,건설과,,36.82601137,127.1096295,,서북구 백석동 555-47,LED,2024-07-23,0,498.45442891851,5
천안시 서북구,건설과,,36.82548401,127.1098586,,서북구 백석동 555-47,LED,2024-07-23,0,456.13514012035125,5
천안시 서북구,건설과,,36.82686988,127.1094094,,서북구 백석동 555-47,LED,2024-07-23,0,563.7825162161962,5
천안시 서북구,건설과,,36.82722002,127.1099993,,서북구 백석동 555-47,LED,2024-07-23,0,545.8405120085877,5
천안시 서북구,건설과,,36.83077227,127.1062678,,서북구 백석동 555-42,나트륨,2024-07-23,0,601.3482938494673,2
천안시 서북구,건설과,,36.82622343,127.1093104,,서북구 백석동 555-42,나트륨,2024-07-23,0,534.4557366819246,2
천안시 서북구,건설과,,36.82966378,127.106412,,서북구 백석동 555-42,나트륨,2024-07-23,0,580.2092901277659,2
천안시 서북구,건설과,,36.82926548,127.106759,,서북구 백석동 555-42,나트륨,2024-07-23,0,605.0998868744375,2
천안시 서북구,건설과,,36.82886718,127.1071059,,서북구 백석동 555-42,나트륨,2024-07-23,0,633.6155982150857,2
천안시 서북구,건설과,,36.82807057,127.1077998,,서북구 백석동 555-42,나트륨,2024-07-23,0,699.7264029230787,2
천안시 서북구,건설과,,36.82846887,127.1074528,,서북구 백석동 555-42,나트륨,2024-07-23,0,665.298176829288,2
천안시 서북구,건설과,,36.8233889,127.1099004,,서북구 백석동 555-42,나트륨,2024-07-23,0,427.77440774935707,2
천안시 서북구,건설과,,36.82396106,127.1099405,,서북구 백석동 555-42,나트륨,2024-07-23,0,418.5702605330063,2
천안시 서북구,건설과,,36.8245333,127.1099021,,서북구 백석동 555-42,나트륨,2024-07-23,0,425.8881346113757,2
천안시 서북구,건설과,,36.82672827,127.1090701,,서북구 백석동 555-42,나트륨,2024-07-23,0,580.6397450672798,2
천안시 서북구,건설과,,36.82727397,127.1084936,,서북구 백석동 555-42,나트륨,2024-07-23,0,656.5005175900474,2
천안시 서북구,건설과,,36.82767227,127.1081467,,서북구 백석동 555-42,나트륨,2024-07-23,0,706.9786391878437,2
천안시 서북구,건설과,,36.82564648,127.1095674,,서북구 백석동 555-42,나트륨,2024-07-23,0,486.8666207316582,2
천안시 서북구,건설과,,36.82515065,127.1098077,,서북구 백석동 555-42,나트륨,2024-07-23,0,448.54195986067504,2
천안시 서북구,건설과,,36.8303487,127.1063233,,서북구 백석동 555-42,나트륨,2024-07-23,0,590.3302519135353,2
천안시 서북구,건설과,,36.86974477,127.1250739,,직산읍 자은가리 213,CDM,2024-07-23,1,197.4821222432205,4
천안시 서북구,건설과,,36.8702483,127.1239672,,직산읍 자은가리 213,CDM,2024-07-23,0,302.57137946780824,4
천안시 서북구,건설과,,36.87055334,127.1230845,,직산읍 자은가리 213,CDM,2024-07-23,0,386.833500815342,4
천안시 서북구,건설과,,36.87166377,127.1210618,,직산읍 자은가리 213,CDM,2024-07-23,0,596.7198635934803,4
천안시 서북구,건설과,,36.86995813,127.1256911,,직산읍 자은가리 213,CDM,2024-07-23,1,145.86702096167986,4
천안시 서북구,건설과,,36.87079995,127.1220558,,직산읍 자은가리 213,CDM,2024-07-23,0,482.3125735913188,4
천안시 서북구,건설과,,36.87212169,127.1204569,,직산읍 자은가리 213,CDM,2024-07-23,0,666.1282735689488,4
천안시 서북구,건설과,,36.86998864,127.1245331,,직산읍 자은가리 213,CDM,2024-07-23,1,247.90402793750476,4
천안시 서북구,건설과,,36.87029608,127.123513,,직산읍 자은가리 213,CDM,2024-07-23,0,343.2033347232455,4
천안시 서북구,건설과,,36.87061488,127.122392,,직산읍 자은가리 213,CDM,2024-07-23,0,448.2557201579134,4
천안시 서북구,건설과,,36.86975791,127.1254328,,직산읍 자은가리 213,CDM,2024-07-23,1,165.66032210031986,4
천안시 서북구,건설과,,36.86997938,127.1247715,,직산읍 자은가리 213,CDM,2024-07-23,1,226.7716401856197,4
천안시 서북구,건설과,부점등,36.87177898,127.120748,,직산읍 자은가리 213,CDM,2024-07-23,0,627.3954917572743,4
천안시 서북구,건설과,부점등,36.8712039,127.1213639,,직산읍 자은가리 213,CDM,2024-07-23,0,554.0826410948472,4
천안시 서북구,건설과,부점등,36.87226868,127.1199075,,직산읍 자은가리 213,CDM,2024-07-23,0,717.4305572632984,4
천안시 서북구,건설과,,36.86764801,127.1444557,,직산읍 모시리 67-5,LED,2024-07-23,0,718.8111991984707,5
천안시 서북구,건설과,,36.86776075,127.1449896,,직산읍 모시리 67-5,LED,2024-07-23,0,750.0251831493356,5
천안시 서북구,건설과,,36.86787348,127.1455234,,직산읍 모시리 67-5,LED,2024-07-23,0,783.0733481030073,5
천안시 서북구,건설과,,36.86798622,127.1460573,,직산읍 모시리 67-5,LED,2024-07-23,0,817.7428824689972,5
천안시 서북구,건설과,,36.86797694,127.1462788,,직산읍 모시리 67-5,LED,2024-07-23,0,827.2924446953829,5
천안시 서북구,건설과,,36.86768354,127.1448763,,직산읍 모시리 67-5,LED,2024-07-23,0,737.8970469509512,5
천안시 서북구,건설과,,36.86755583,127.1443069,,직산읍 모시리 67-5,LED,2024-07-23,0,704.2265751568332,5
천안시 서북구,건설과,,36.86786047,127.145729,,직산읍 모시리 67-5,LED,2024-07-23,0,790.8076737318845,5
천안시 서북구,건설과,터널등-6EA,36.86780015,127.1453139,,직산읍 모시리 67-5,LED,2024-07-23,0,767.0393166262672,5
천안시 서북구,건설과,터널등-6EA,36.8677755,127.1452102,,직산읍 모시리 67-5,LED,2024-07-23,0,760.3286156160708,5
천안시 서북구,건설과,터널등-6EA,36.86780904,127.1454121,,직산읍 모시리 67-5,LED,2024-07-23,0,772.0376054226977,5
천안시 서북구,건설과,,36.86124118,127.1156261,,직산읍 신갈리 256,LED,2024-07-23,0,1398.7548880790785,5
천안시 서북구,건설과,,36.86091482,127.1153285,,직산읍 신갈리 256,LED,2024-07-23,0,1442.75907608383,5
천안시 서북구,건설과,,36.86073933,127.1150927,,직산읍 신갈리 256,LED,2024-07-23,0,1471.4089953042894,5
천안시 서북구,건설과,,36.86057285,127.1148598,,직산읍 신갈리 256,LED,2024-07-23,0,1499.192150978094,5
천안시 서북구,건설과,,36.86040412,127.114624,,직산읍 신갈리 256,LED,2024-07-23,0,1527.334650466609,5
천안시 서북구,건설과,,36.86022413,127.1143883,,직산읍 신갈리 256,LED,2024-07-23,0,1556.3158965262623,5
천안시 서북구,건설과,,36.86003964,127.1141441,,직산읍 신갈리 256,LED,2024-07-23,0,1586.193020849746,5
천안시 서북구,건설과,,36.8599115,127.1138664,,직산읍 신갈리 256,LED,2024-07-23,0,1614.0471862040697,5
천안시 서북구,건설과,,36.85987126,127.1135355,,직산읍 신갈리 256,LED,2024-07-23,0,1638.9234889019317,5
천안시 서북구,건설과,,36.86005187,127.1131264,,직산읍 신갈리 256,LED,2024-07-23,0,1653.20579356364,5
천안시 서북구,건설과,,36.86048215,127.1131271,,직산읍 신갈리 256,LED,2024-07-23,0,1622.5973154359692,5
천안시 서북구,건설과,,36.86065505,127.1131259,,직산읍 신갈리 256,LED,2024-07-23,0,1610.6374776465595,5
천안시 서북구,건설과,,36.86082795,127.1131248,,직산읍 신갈리 256,LED,2024-07-23,0,1598.812360901294,5
천안시 서북구,건설과,,36.86100085,127.1131236,,직산읍 신갈리 256,LED,2024-07-23,0,1587.1391048693931,5
천안시 서북구,건설과,,36.86117375,127.1131225,,직산읍 신갈리 256,LED,2024-07-23,0,1575.6068520200467,5
천안시 서북구,건설과,,36.86121173,127.1134506,,직산읍 신갈리 256,LED,2024-07-23,0,1549.785646228287,5
천안시 서북구,건설과,,36.86132842,127.1139329,,직산읍 신갈리 256,LED,2024-07-23,0,1507.8979314876349,5
천안시 서북구,건설과,,36.86160513,127.1143258,,직산읍 신갈리 256,LED,2024-07-23,0,1461.4131655907263,5
천안시 서북구,건설과,,36.86186161,127.1146711,,직산읍 신갈리 256,LED,2024-07-23,0,1419.6594636109387,5
천안시 서북구,건설과,,36.86164036,127.1151642,,직산읍 신갈리 256,LED,2024-07-23,0,1400.7886040703152,5
천안시 서북구,건설과,,36.86144077,127.1153951,,직산읍 신갈리 256,LED,2024-07-23,0,1399.448762199834,5
천안시 서북구,건설과,,36.86108806,127.1155558,,직산읍 신갈리 256,LED,2024-07-23,0,1414.83606149684,5
천안시 서북구,건설과,,36.86456946,127.1132251,,직산읍 신갈리 237,나트륨,2024-07-23,0,1374.141118285167,2
천안시 서북구,건설과,,36.86623244,127.1141729,,직산읍 신갈리 237,나트륨,2024-07-23,0,1228.23586868059,2
천안시 서북구,건설과,,36.86593182,127.1133381,,직산읍 신갈리 237,나트륨,2024-07-23,0,1309.2480106078683,2
천안시 서북구,건설과,,36.86615888,127.1133569,,직산읍 신갈리 237,나트륨,2024-07-23,0,1299.8451443251631,2
천안시 서북구,건설과,,36.86623838,127.1173187,,직산읍 신갈리 237,나트륨,2024-07-23,0,966.01042031081,2
천안시 서북구,건설과,,36.86623764,127.1169255,,직산읍 신갈리 237,나트륨,2024-07-23,0,998.2633300496252,2
천안시 서북구,건설과,,36.8662369,127.1165323,,직산읍 신갈리 237,나트륨,2024-07-23,0,1030.694041363248,2
천안시 서북구,건설과,,36.86623615,127.116139,,직산읍 신갈리 237,나트륨,2024-07-23,0,1063.2949859812652,2
천안시 서북구,건설과,,36.86623541,127.1157458,,직산읍 신갈리 237,나트륨,2024-07-23,0,1096.0343764396569,2
천안시 서북구,건설과,,36.86623467,127.1153526,,직산읍 신갈리 237,나트륨,2024-07-23,0,1128.9080868174624,2
천안시 서북구,건설과,,36.86411534,127.1131874,,직산읍 신갈리 237,나트륨,2024-07-23,0,1398.7709499711386,2
천안시 서북구,건설과,,36.86388828,127.1131685,,직산읍 신갈리 237,나트륨,2024-07-23,0,1411.6091428307664,2
천안시 서북구,건설과,,36.86371671,127.1135496,,직산읍 신갈리 237,나트륨,2024-07-23,0,1390.5089077728965,2
천안시 서북구,건설과,,36.86602648,127.1174698,,직산읍 신갈리 237,메탈,2024-07-23,0,963.3637818252244,5
천안시 서북구,건설과,,36.86623392,127.1149594,,직산읍 신갈리 237,나트륨,2024-07-23,0,1161.905082508707,2
천안시 서북구,건설과,,36.86623318,127.1145661,,직산읍 신갈리 237,나트륨,2024-07-23,0,1195.0228662985412,2
천안시 서북구,건설과,,36.8643424,127.1132062,,직산읍 신갈리 237,나트륨,2024-07-23,0,1386.283829927228,2
천안시 서북구,건설과,,36.86479652,127.1132439,,직산읍 신갈리 237,나트륨,2024-07-23,0,1362.368377927089,2
천안시 서북구,건설과,,36.8654777,127.1133004,,직산읍 신갈리 237,나트륨,2024-07-23,0,1329.3080934101774,2
천안시 서북구,건설과,,36.86502358,127.1132627,,직산읍 신갈리 237,나트륨,2024-07-23,0,1350.9670296476056,2
천안시 서북구,건설과,,36.86525064,127.1132816,,직산읍 신갈리 237,나트륨,2024-07-23,0,1339.9382791396176,2
천안시 서북구,건설과,,36.86570476,127.1133193,,직산읍 신갈리 237,나트륨,2024-07-23,0,1319.0693086017873,2
천안시 서북구,건설과,,36.86748743,127.1156353,,직산읍 신갈리 232,나트륨,2024-07-23,0,1065.1095492445463,2
천안시 서북구,건설과,,36.86637351,127.1173638,,직산읍 신갈리 232,나트륨,2024-07-23,0,956.4592704398788,2
천안시 서북구,건설과,,36.86637307,127.116938,,직산읍 신갈리 232,나트륨,2024-07-23,0,991.5614413695538,2
천안시 서북구,건설과,,36.86637264,127.1165121,,직산읍 신갈리 232,나트륨,2024-07-23,0,1026.868852465842,2
천안시 서북구,건설과,,36.86637221,127.1160863,,직산읍 신갈리 232,나트륨,2024-07-23,0,1062.34568179082,2
천안시 서북구,건설과,,36.86637178,127.1156605,,직산읍 신갈리 232,나트륨,2024-07-23,0,1097.9829698839665,2
천안시 서북구,건설과,,36.86637135,127.1152347,,직산읍 신갈리 232,나트륨,2024-07-23,0,1133.7655859197043,2
천안시 서북구,건설과,,36.86637092,127.1148089,,직산읍 신갈리 232,나트륨,2024-07-23,0,1169.6801924664585,2
천안시 서북구,건설과,,36.86637006,127.1139572,,직산읍 신갈리 232,나트륨,2024-07-23,0,1241.8680273378025,2
천안시 서북구,건설과,,36.86637049,127.1143831,,직산읍 신갈리 232,메탈,2024-07-23,0,1205.7149948058138,5
천안시 서북구,건설과,,36.86637046,127.1135423,,직산읍 신갈리 232,나트륨,2024-07-23,0,1277.157786431456,2
천안시 서북구,건설과,,36.86644722,127.113363,,직산읍 신갈리 232,나트륨,2024-07-23,0,1290.0406300511115,2
천안시 서북구,건설과,,36.86666743,127.1133661,,직산읍 신갈리 232,나트륨,2024-07-23,0,1283.1760138872253,2
천안시 서북구,건설과,,36.86688763,127.1133692,,직산읍 신갈리 232,나트륨,2024-07-23,0,1276.7445065059014,2
천안시 서북구,건설과,,36.86710784,127.1133724,,직산읍 신갈리 232,나트륨,2024-07-23,0,1270.7434516307635,2
천안시 서북구,건설과,,36.86732804,127.1133755,,직산읍 신갈리 232,나트륨,2024-07-23,0,1262.9378425703178,2
천안시 서북구,건설과,,36.86748334,127.1135187,,직산읍 신갈리 232,나트륨,2024-07-23,0,1245.185423564389,2
천안시 서북구,건설과,,36.86748402,127.1138715,,직산읍 신갈리 232,나트륨,2024-07-23,0,1218.46958984635,2
천안시 서북구,건설과,,36.86748471,127.1142242,,직산읍 신갈리 232,나트륨,2024-07-23,0,1187.7285700082143,2
천안시 서북구,건설과,,36.86748539,127.114577,,직산읍 신갈리 232,나트륨,2024-07-23,0,1157.0131460842092,2
천안시 서북구,건설과,,36.86748607,127.1149298,,직산읍 신갈리 232,나트륨,2024-07-23,0,1126.3346007185598,2
천안시 서북구,건설과,,36.86748675,127.1152825,,직산읍 신갈리 232,나트륨,2024-07-23,0,1095.7047052557266,2
천안시 서북구,건설과,,36.86652658,127.1174733,,직산읍 신갈리 232,메탈,2024-07-23,0,941.0072509389536,5
천안시 서북구,건설과,,36.86678039,127.1174756,,직산읍 신갈리 232,메탈,2024-07-23,0,930.6834056400872,5
천안시 서북구,건설과,,36.8670342,127.1174779,,직산읍 신갈리 232,메탈,2024-07-23,0,921.1089234149092,5
천안시 서북구,건설과,,36.86728801,127.1174801,,직산읍 신갈리 232,메탈,2024-07-23,0,912.3159088231024,5
천안시 서북구,건설과,,36.86749084,127.1173991,,직산읍 신갈리 232,나트륨,2024-07-23,0,912.9546005376868,2
천안시 서북구,건설과,,36.86749016,127.1170464,,직산읍 신갈리 232,나트륨,2024-07-23,0,943.255910121196,2
천안시 서북구,건설과,,36.86748947,127.1166936,,직산읍 신갈리 232,나트륨,2024-07-23,0,973.6341548018312,2
천안시 서북구,건설과,,36.86748879,127.1163408,,직산읍 신갈리 232,나트륨,2024-07-23,0,1004.0740164551544,2
천안시 서북구,건설과,,36.86748811,127.1159881,,직산읍 신갈리 232,나트륨,2024-07-23,0,1034.561670889094,2
천안시 서북구,건설과,,36.8675044,127.120345,,직산읍 모시리 268,나트륨,2024-07-23,0,663.4554913397031,2
천안시 서북구,건설과,,36.86638033,127.1217796,,직산읍 모시리 268,나트륨,2024-07-23,0,612.1109706638307,2
천안시 서북구,건설과,,36.86637943,127.1209925,,직산읍 모시리 268,나트륨,2024-07-23,0,669.5735383910453,2
천안시 서북구,건설과,,36.86637854,127.1202053,,직산읍 모시리 268,나트륨,2024-07-23,0,729.2416142776428,2
천안시 서북구,건설과,,36.86637765,127.1194182,,직산읍 모시리 268,나트륨,2024-07-23,0,790.603120720943,2
천안시 서북구,건설과,,36.86637675,127.1186311,,직산읍 모시리 268,나트륨,2024-07-23,0,853.2991254099907,2
천안시 서북구,건설과,,36.86638081,127.121303,,직산읍 모시리 268,나트륨,2024-07-23,0,646.5451827950019,2
천안시 서북구,건설과,,36.86637673,127.1197652,,직산읍 모시리 268,나트륨,2024-07-23,0,763.4378277569949,2
천안시 서북구,건설과,,36.86637469,127.1189962,,직산읍 모시리 268,나트륨,2024-07-23,0,824.1932834672614,2
천안시 서북구,건설과,,36.86661634,127.1178268,,직산읍 모시리 268,메탈,2024-07-23,0,908.1073955123406,5
천안시 서북구,건설과,,36.86713672,127.1178332,,직산읍 모시리 268,나트륨,2024-07-23,0,887.5169716312589,2
천안시 서북구,건설과,,36.86637981,127.1178236,,직산읍 모시리 268,나트륨,2024-07-23,0,918.5432919014188,2
천안시 서북구,건설과,,36.86686752,127.1178327,,직산읍 모시리 268,메탈,2024-07-23,0,897.5276328020176,5
천안시 서북구,건설과,,36.86735523,127.1178419,,직산읍 모시리 268,나트륨,2024-07-23,0,879.3510513129994,2
천안시 서북구,건설과,,36.86750672,127.1217618,,직산읍 모시리 268,나트륨,2024-07-23,0,547.8627992744678,2
천안시 서북구,건설과,,36.86750616,127.1212001,,직산읍 모시리 268,나트륨,2024-07-23,0,593.1653526551165,2
천안시 서북구,건설과,,36.8675056,127.1206384,,직산읍 모시리 268,나트륨,2024-07-23,0,639.1636069485862,2
천안시 서북구,건설과,,36.86750505,127.1200767,,직산읍 모시리 268,나트륨,2024-07-23,0,685.7171814225,2
천안시 서북구,건설과,,36.86750449,127.119515,,직산읍 모시리 268,나트륨,2024-07-23,0,732.7209688042911,2
천안시 서북구,건설과,,36.86750393,127.1189534,,직산읍 모시리 268,나트륨,2024-07-23,0,780.0847890055063,2
천안시 서북구,건설과,,36.86750337,127.1183917,,직산읍 모시리 268,나트륨,2024-07-23,0,827.762248001642,2
천안시 서북구,건설과,,36.86750478,127.121459,,직산읍 모시리 268,나트륨,2024-07-23,0,572.2646984408354,2
천안시 서북구,건설과,,36.86750459,127.120902,,직산읍 모시리 268,나트륨,2024-07-23,0,617.5555866238277,2
천안시 서북구,건설과,,36.86750364,127.1181169,,직산읍 모시리 268,나트륨,2024-07-23,0,851.1659921203561,2
천안시 서북구,건설과,,36.86750421,127.1197879,,직산읍 모시리 268,나트륨,2024-07-23,0,709.8546479375026,2
천안시 서북구,건설과,,36.86750383,127.1186739,,직산읍 모시리 268,나트륨,2024-07-23,0,803.7681892844886,2
천안시 서북구,건설과,부점등,36.86637877,127.1205341,,직산읍 모시리 268,나트륨,2024-07-23,0,704.0954448117361,2
천안시 서북구,건설과,부점등,36.86750402,127.1192309,,직산읍 모시리 268,메탈,2024-07-23,0,756.6461042889631,5
천안시 서북구,건설과,부점등,36.86637265,127.1182273,,직산읍 모시리 268,나트륨,2024-07-23,0,886.0570568587541,2
천안시 서북구,건설과,,36.8676326,127.1163274,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1001.483134554497,2
천안시 서북구,건설과,,36.86763256,127.1160629,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1024.414377690321,2
천안시 서북구,건설과,,36.86763251,127.1157984,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1047.3723884972558,2
천안시 서북구,건설과,,36.86763247,127.1155339,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1070.3549725998446,2
천안시 서북구,건설과,,36.86763243,127.1152694,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1093.3608114096191,2
천안시 서북구,건설과,,36.86763238,127.1150049,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1116.3886935498454,2
천안시 서북구,건설과,,36.86763234,127.1147404,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1139.4368391505911,2
천안시 서북구,건설과,,36.86763229,127.1144759,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1162.5044775750669,2
천안시 서북구,건설과,,36.86763225,127.1142115,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1185.581313889866,2
천안시 서북구,건설과,,36.86762261,127.1139451,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1209.051087924434,2
천안시 서북구,건설과,,36.86762285,127.1136899,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1229.2486938396055,2
천안시 서북구,건설과,,36.86763212,127.113418,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,1228.9946888922427,2
천안시 서북구,건설과,,36.86763467,127.1177498,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,878.6550155841211,2
천안시 서북구,건설과,,36.86763969,127.1181302,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,845.8585182632607,2
천안시 서북구,건설과,,36.86764471,127.1185106,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,813.1478760946056,2
천안시 서북구,건설과,,36.86764028,127.1188994,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,780.1225639848367,2
천안시 서북구,건설과,,36.8676444,127.1192807,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,747.5869060225169,2
천안시 서북구,건설과,,36.86764631,127.1196284,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,718.0946757838319,2
천안시 서북구,건설과,,36.86764365,127.1200321,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,684.1908362208566,2
천안시 서북구,건설과,,36.86764326,127.120419,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,651.8166388450533,2
천안시 서북구,건설과,,36.86764287,127.1207947,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,620.5905742998817,2
천안시 서북구,건설과,,36.86764023,127.1211844,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,588.5512937847456,2
천안시 서북구,건설과,,36.8676421,127.1215573,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,557.9892159451188,2
천안시 서북구,건설과,,36.86764846,127.1219387,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,526.8454854447882,2
천안시 서북구,건설과,,36.86764807,127.1223228,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,496.1945019892967,2
천안시 서북구,건설과,,36.86764543,127.1227013,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,466.5900574004298,2
천안시 서북구,건설과,,36.86767207,127.1230826,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,435.6876894092917,2
천안시 서북구,건설과,,36.86770998,127.1234556,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,405.233425198612,2
천안시 서북구,건설과,,36.86763277,127.1173853,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,910.0718340264642,2
천안시 서북구,건설과,,36.86763269,127.1168563,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,955.7162400835392,2
천안시 서북구,건설과,,36.86763264,127.1165919,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,978.5802827291795,2
천안시 서북구,건설과,,36.86763273,127.1171208,4산단7로 156-16,직산읍 신갈리 62-5,나트륨,2024-07-23,0,932.8764723375764,2
천안시 서북구,건설과,,36.80651217,127.1158968,,서북구 불당동 780,나트륨,2024-07-23,0,332.2472511944807,2
천안시 서북구,건설과,,36.80685917,127.1158189,,서북구 불당동 780,나트륨,2024-07-23,0,361.395247113458,2
천안시 서북구,건설과,,36.80634097,127.1158909,,서북구 불당동 780,나트륨,2024-07-23,0,316.33478712982645,2
천안시 서북구,건설과,,36.8061901,127.1158179,,서북구 불당동 780,나트륨,2024-07-23,1,298.96460261336387,2
천안시 서북구,건설과,,36.80606406,127.1157,,서북구 불당동 780,나트륨,2024-07-23,1,281.4546388694136,2
천안시 서북구,건설과,,36.80700337,127.1158051,,서북구 불당동 780,나트륨,2024-07-23,0,374.8294201090754,2
천안시 서북구,건설과,,36.80669694,127.115855,,서북구 불당동 780,나트륨,2024-07-23,0,347.50693013784826,2
천안시 서북구,건설과,,36.81037342,127.111193,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,515.1937969952382,5
천안시 서북구,건설과,,36.8118418,127.1092283,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,614.3482004920145,5
천안시 서북구,건설과,,36.81194292,127.1094974,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,640.7834994139894,5
천안시 서북구,건설과,,36.81186595,127.1099064,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,645.256826928538,5
천안시 서북구,건설과,,36.81168033,127.1108727,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,642.8122285146952,5
천안시 서북구,건설과,,36.8101904,127.1093464,검은들3길 58,서북구 불당동 731,LED,2024-07-23,0,454.4383166670861,5
